"Fips","Less.Than.High.School.Diploma","At.Least.High.School.Diploma","At.Least.Bachelors.s.Degree","Graduate.Degree","School.Enrollment","Median.Earnings.2010","White..Not.Latino..Population","African.American.Population","Native.American.Population","Asian.American.Population","Other.Race.or.Races","Latino.Population","Children.Under.6.Living.in.Poverty","Adults.65.and.Older.Living.in.Poverty","Total.Population","Preschool.Enrollment.Ratio.enrolled.ages.3.and.4","Poverty.Rate.below.federal.poverty.threshold","Gini.Coefficient","Child.Poverty.living.in.families.below.the.poverty.line","Management.professional.and.related.occupations","Service.occupations","Sales.and.office.occupations","Farming.fishing.and.forestry.occupations","Construction.extraction.maintenance.and.repair.occupations","Production.transportation.and.material.moving.occupations","White","Black","Hispanic","Asian","Amerindian","Other","White..Asian","Sire.Homogeneity","Median.Age","lon","lat","Poor.physical.health.days","Poor.mental.health.days","Low.birthweight","Teen.births","Children.in.single.parent.households","Adult.smoking","Adult.obesity","Diabetes","Sexually.transmitted.infections","HIV.prevalence.rate","Uninsured","Unemployment","Violent.crime","Homicide.rate","Injury.deaths","Infant.mortality","CA","S","MAR","CFS","ACFS","Mean.Alc","Max.Alc","Mixedness","elevation","Annual.Prcp","Winter.Prcp","Summer.Prcp","Spring.Prcp","Autumn.Prcp","Annual.Tavg","Annual.Tmax","Annual.Tmin","Winter.Tavg","Winter.Tmax","Winter.Tmin","Summer.Tavg","Summer.Tmax","Summer.Tmin","Spring.Tavg","Spring.Tmax","Spring.Tmin","Autumn.Tavg","Autumn.Tmax","Autumn.Tmin","Nearest.County","temp","precip","Temp.Bins","Lat.Bins","Lon.Bins","Precip.Bins","Elevation.Bins"
22083,"26.2","73.8","12.2","3.1","72.6","23528.715875","61.1","36.85","0.2","0.30000000000000004","0.6000000000000001","1.0","39.3","19.25",20570,"47.2","21.0","0.453","30.6","27.0","16.95","24.6","3.0","13.65","14.85","61.1","36.85","1.0","0.30000000000000004","0.2","0.6000000000000001","61.4","0.50926225","38.2","-91.7583745","32.4181207","3.8","2.9","0.13","61.6","0.41500000000000004","0.177","0.388","0.11800000000000001","821.5","235.8","0.229","0.08700000000000001","264.09","","62.8","16.9","-1.38376194981444","-1.79432786006026","0.8420564012220441","1.9895382226520202e-05","1.9895382226520202e-05","0.00021851600904500003","0.0006216762775950002","0.096555325065592","27.1","5788.0","1654.0","1152.0","1577.0","1405.0","653.0","756.0","550.0","480.0","580.0","380.0","816.0","909.0","722.0","651.0","756.0","546.0","663.0","776.0","549.0",22083,"18.5","1470.152","16.6,18.5",NA,"(-93.6,-90.4]","(1.39e+03,4.3e+03]","[-12.3,38.9]"
48129,"17.8","82.2","16.6","5.1","88.8","22721.035875","84.3","4.7","0.2","0.75","1.45","8.5","8.25","11.3",3690,"0.0","12.65","0.40900000000000003","15.1","33.8","20.3","18.3","3.35","14.6","9.7","84.3","4.7","8.5","0.75","0.2","1.45","85.05","0.7203535","40.9","-100.8158457","34.9550364","","","0.09","37.7","0.382","","0.313","0.11800000000000001","465.6","314.3","0.28600000000000003","0.055","194.9","","","","0.060199373557273006","-0.332973798888672","0.963242483963994","6.86253658538361e-05","6.86253658538361e-05","7.55165358880412e-05","0.000438395085275","0.17386331871205","850.4","2402.0","252.0","868.0","706.0","576.0","593.0","734.0","451.0","393.0","534.0","252.0","791.0","925.0","656.0","583.0","729.0","438.0","599.0","743.0","456.0",48129,"15.1666666666667","610.108","14.9,16.6",NA,"(-109,-100]","(444,628]","(572,1.01e+03]"
48309,"19.7","80.3","20.6","7.0","76.95","22122.097145","59.95","14.5","0.30000000000000004","1.35","1.3","22.55","33.35","10.55",231637,"40.3","20.6","0.464","25.65","30.65","17.9","26.6","0.4","10.05","14.35","59.95","14.5","22.55","1.35","0.30000000000000004","1.3","61.3","0.43163575","32.7","-97.2014721","31.549493","5.3","4.9","0.08","51.3","0.377","0.21","0.304","0.097","661.9","173.4","0.245","0.065","518.19","6.29","58.7","8.7","0.213992823686905","-0.8504077138394951","0.630204429803326","1.82720678457149e-05","1.82720678457149e-05","7.0623194362458e-05","0.00024887167234800004","-0.5191510295084061","184.65","3554.25","742.75","788.75","1029.5","993.25","","","","","","","","","","","","","","","",48309,"","902.7795","",NA,"(-100,-96.7]","(818,932]","(167,216]"
18089,"13.9","86.1","18.9","6.3","77.75","29506.74254","56.4","25.2","0.2","1.2","1.4","15.6","30.55","8.7",493604,"41.8","16.3","0.43","25.6","28.4","17.55","25.35","0.2","10.75","17.75","56.4","25.2","15.6","1.2","0.2","1.4","57.6","0.40628000000000003","36.9","-87.3743368","41.4722388","3.7","3.5","0.1","43.4","0.41600000000000004","0.24","0.359","0.124","566.0","232.2","0.181","0.095","399.39","17.86","60.8","9.4","-0.312439610031688","-0.8679205368042111","0.7380109382006821","7.114642697736431e-05","7.114642697736431e-05","0.000108246637324","0.0008841783066430001","-0.030868891648153002","200.466666666667","3844.66666666667","633.333333333333","1236.66666666667","1010.0","964.666666666667","","","","","","","","","","","","","","","",18089,"","976.545333333333","",NA,"(-90.4,-87.2]","(932,1.03e+03]","(167,216]"
18163,"12.9","87.1","21.8","7.4","77.1","26186.066665","86.35","8.65","0.15","1.05","2.05","1.75","25.7","7.9",177123,"39.3","15.25","0.455","21.6","29.4","18.0","26.95","0.35000000000000003","9.05","16.25","86.35","8.65","1.75","1.05","0.15","2.05","87.4","0.753953499999999","37.4","-87.5861659","38.0200703","4.7","4.2","0.09","41.8","0.403","0.251","0.324","0.107","509.7","147.1","0.153","0.076","328.5","4.27","73.9","8.2","-0.50247732357066","-0.41076490886169803","0.47061045172254","2.1170005200965603e-05","2.1170005200965603e-05","1.96322952772318e-05","7.534696737143692e-05","-0.82606327663408","118.85","4606.0","1028.5","1091.0","1405.0","1081.5","582.5","688.5","476.0","366.0","455.0","277.5","781.0","890.0","672.0","579.0","692.5","465.0","598.5","712.5","484.5",18163,"14.5833333333333","1169.924","13.6,14.9",NA,"(-90.4,-87.2]","(1.12e+03,1.19e+03]","(105,167]"
21221,"17.4","82.6","15.8","7.5","82.2","25355.046665","88.1","8.3","0.30000000000000004","0.5","1.7000000000000002","1.15","36.25","6.3",13785,"26.9","14.2","0.465","23.55","24.9","14.8","21.9","1.6","11.85","24.95","88.1","8.3","1.15","0.5","0.30000000000000004","1.7000000000000002","88.6","0.78350525","43.7","-87.8586515","36.8076808","4.4","4.7","0.09","44.3","0.319","0.264","0.334","0.117","258.7","64.3","0.193","0.08700000000000001","87.46","","103.4","","0.499975864240202","-0.616603394920439","0.6462356190361941","2.6388788041509203e-05","2.6388788041509203e-05","4.78925043996434e-05","0.00025595323178000004","-0.509189504464007","154.4","5254.5","1369.0","1203.5","1498.0","1184.0","","","","","","","","","","","","","","","",21221,"","1334.643","",NA,"(-90.4,-87.2]","(1.27e+03,1.39e+03]","(105,167]"
46115,"16.5","83.5","15.9","3.4","73.25","24596.27492","96.6","0.4","1.0","0.05","1.4","0.6000000000000001","26.9","12.2",6544,"28.5","15.8","0.47400000000000003","19.95","37.1","17.9","19.5","3.25","7.45","14.75","96.6","0.4","0.6000000000000001","0.05","1.0","1.4","96.65","0.93350425","44.3","-98.3396437","44.9310341","3.2","1.8","0.1","18.7","0.159","0.171","0.34400000000000003","0.092","231.8","","0.13","0.042","179.42","","85.9","","0.18422039848189903","-0.06938147925414301","0.853640368204237","6.36829581674436e-05","6.36829581674436e-05","6.218340644379641e-05","0.00022235053151000003","-0.022593672886155002","401.16","2247.6","149.6","945.0","640.0","513.0","","","","","","","","","","","","","","","",46115,"","570.8904","",NA,"(-100,-96.7]","(444,628]","(396,572]"
17111,"8.3","91.7","32.1","10.2","82.55","37156.443175","84.2","0.9500000000000001","0.1","2.55","1.1","11.0","9.05","4.55",310853,"55.6","5.9","0.386","7.8","36.1","13.55","28.3","0.2","9.15","12.65","84.2","0.9500000000000001","11.0","2.55","0.1","1.1","86.75","0.721926499999999","37.1","-88.452245","42.3242982","3.8","3.3","0.07","18.1","0.183","0.212","0.268","0.07200000000000001","146.3","42.0","0.109","0.084","118.92","1.37","40.1","4.7","0.76971450947055","1.19468431925127","0.54976665600348","-0.00015597187207","0.00015597187207","0.00026269668338500004","0.0007667874383","0.49784225092808904","262.342857142857","3629.28571428571","512.0","1239.42857142857","980.0","897.857142857143","","","","","","","","","","","","","","","",17111,"","921.838571428571","",NA,"(-90.4,-87.2]","(818,932]","(259,317]"
18053,"16.7","83.3","15.4","6.3","77.15","22025.949205","86.95","7.15","0.35000000000000003","0.6000000000000001","1.7000000000000002","3.25","31.85","9.25",69632,"26.9","17.15","0.425","24.8","29.4","19.2","23.9","0.30000000000000004","7.7","19.55","86.95","7.15","3.25","0.6000000000000001","0.35000000000000003","1.7000000000000002","87.55","0.762536","39.1","-85.6549455","40.5157575","4.5","4.3","0.1","40.7","0.396","0.28700000000000003","0.317","0.131","465.7","80.7","0.17200000000000001","0.099","163.87","2.84","64.1","9.3","0.064666119038189","-0.738663846937586","0.611437300462465","1.8418945052389703e-05","1.8418945052389703e-05","4.99488372403971e-05","0.000165265215742","-0.589331398131215","240.8","4052.0","759.0","1223.0","1138.0","932.0","508.0","608.0","409.0","280.0","357.0","203.0","719.0","826.0","612.0","497.0","605.0","388.0","533.0","638.0","428.0",18053,"10.4444444444444","1029.208","9.33,10.7",NA,"(-87.2,-84.5]","(1.03e+03,1.12e+03]","(216,259]"
51185,"24.4","75.6","14.3","4.2","74.55","23272.09238","94.75","2.9","0.15","0.7000000000000001","1.05","0.45","22.5","11.75",44692,"38.1","16.4","0.436","21.85","28.45","17.45","25.3","0.55","13.95","14.2","94.75","2.9","0.45","0.7000000000000001","0.15","1.05","95.45","0.898779","43.4","-81.5629237","37.1253949","5.9","6.3","0.11","49.2","0.275","0.211","0.308","0.122","131.9","61.8","0.168","0.07","130.04","7.06","109.2","","0.235002638910239","-0.82360825186947","0.6940729605722681","3.95269574093859e-05","3.95269574093859e-05","6.421570388569492e-05","0.000257895333747","-0.344910727658073","582.2","4284.0","941.0","1240.0","1248.0","855.0","524.0","645.0","403.0","339.0","449.0","229.0","702.0","815.0","589.0","513.0","642.0","384.0","539.0","670.0","409.0",51185,"11.3333333333333","1088.136","10.7,12.0",NA,"(-82.1,-78.2]","(1.03e+03,1.12e+03]","(572,1.01e+03]"
31147,"13.7","86.3","15.2","5.5","77.9","23985.439685","93.7","0.05","1.75","0.25","2.8","1.4","54.3","11.05",8360,"35.5","13.35","0.396","23.85","32.5","17.7","19.65","2.5","11.85","15.75","93.7","0.05","1.4","0.25","1.75","2.8","93.95","0.8792617500000001","47.1","-95.7186026","40.1237427","3.0","2.8","0.06","33.2","0.256","0.183","0.326","0.12","107.8","","0.158","0.052000000000000005","78.54","","85.1","","-0.180717807745434","-0.18615190925978903","0.791948578512441","7.06573744380101e-05","7.06573744380101e-05","9.32893821413779e-05","0.0012499326814590002","0.0026678073512740002","316.966666666667","3445.33333333333","287.666666666667","1319.33333333333","1037.0","801.333333333333","","","","","","","","","","","","","","","",31147,"","875.114666666667","",NA,"(-96.7,-93.6]","(818,932]","(259,317]"
46081,"7.4","92.6","31.8","10.1","75.95","21122.45778","93.1","0.2","1.9","1.0","1.45","2.4","19.65","7.5",23628,"31.1","15.25","0.455","16.4","29.7","24.25","25.25","0.5","12.45","7.75","93.1","0.2","2.4","1.0","1.9","1.45","94.1","0.86801225","39.4","-103.7965284","44.353669","3.0","2.5","0.08","20.3","0.275","0.215","0.244","0.078","242.7","","0.156","0.046","112.09","","61.7","","0.654114547213072","0.42109141452674803","0.7151347500659311","5.07422020684656e-06","5.07422020684656e-06","0.00012904504563000002","0.0008202217956280001","-0.343424713282104","1246.8625","2274.875","221.625","763.125","811.0","479.125","465.875","592.5","339.25","269.625","386.875","152.625","676.625","813.625","539.25","442.875","566.75","318.625","470.5","599.0","342.125",46081,"8.10416666666667","577.81825","6.44,8.12",NA,"(-109,-100]","(444,628]","(1.01e+03,3.06e+03]"
51085,"8.8","91.2","33.0","10.9","82.9","38272.704125","85.75","9.4","0.25","1.25","1.45","1.85","4.85","7.3",99232,"61.6","4.45","0.393","5.15","42.15","12.65","27.3","0.4","9.8","7.65","85.75","9.4","1.85","1.25","0.25","1.45","87.0","0.74485725","40.4","-77.4909916","37.7601655","2.7","3.6","0.08","15.7","0.192","0.17","0.266","0.091","206.3","97.1","0.099","0.055","78.67","2.62","41.6","4.3","1.0503988841183","1.28379503993236","0.6507815583904031","-0.000182422629558","0.000182422629558","0.000293624860581","0.0007848545994870002","0.830297295445219","64.8","4407.0","975.5","1216.0","1132.5","1083.0","580.0","688.5","471.5","391.0","491.0","291.0","762.5","866.0","659.0","571.5","691.5","452.0","591.0","701.0","481.0",51085,"14.4444444444444","1119.378","13.6,14.9",NA,"(-78.2,178]","(1.03e+03,1.12e+03]","(38.9,105]"
55001,"16.0","84.0","10.8","3.8","71.2","22518.78762","91.25","3.0","0.85","0.55","1.0","3.4","32.85","6.4",20637,"42.9","12.6","0.404","20.05","20.95","20.9","24.0","1.25","11.35","21.5","91.25","3.0","3.4","0.55","0.85","1.0","91.8","0.83491475","47.7","-89.7672232","43.9737629","3.2","3.3","0.08","48.4","0.355","0.23","0.302","0.108","159.2","101.5","0.122","0.099","152.75","","72.2","","-0.6664259158953321","-0.316893613133095","0.6358040487979341","4.0849238957418903e-05","4.0849238957418903e-05","4.40609478795016e-05","0.000222241308895","-0.459116905703897","288.0","3445.0","368.0","1368.0","871.0","838.0","445.0","557.0","332.0","180.0","283.0","78.0","684.0","804.0","565.0","440.0","555.0","325.0","470.0","582.0","357.0",55001,"6.94444444444444","875.03","6.44,8.12",NA,"(-90.4,-87.2]","(818,932]","(259,317]"
9003,"12.9","87.1","33.3","14.1","81.05","36438.102855","67.65","12.1","0.1","3.85","1.8","14.45","18.35","7.85",884211,"62.7","10.4","0.458","14.9","39.25","16.55","26.15","0.15","6.85","11.0","67.65","12.1","14.45","3.85","0.1","1.8","71.5","0.49498075","39.5","-72.7329157","41.8060534","3.0","3.1","0.09","27.1","0.363","0.15","0.246","0.085","472.0","434.5","0.1","0.08700000000000001","328.55","4.46","53.7","6.9","0.66724541550703","0.452510322842726","0.8296377432422021","2.754265992888079e-06","2.754265992888079e-06","0.000207687799782","0.0006511531997180002","-0.029522800459532","111.8","4930.2","1058.6","1299.0","1249.2","1323.4","","","","","","","","","","","","","","","",9003,"","1252.2708","",NA,"(-78.2,178]","(1.19e+03,1.27e+03]","(105,167]"
26001,"15.7","84.3","12.4","4.7","79.2","18988.474285","96.85","0.15","0.6000000000000001","0.2","1.2","1.0","27.35","8.15",11151,"42.3","14.75","0.41300000000000003","25.85","22.5","20.3","25.4","2.3","11.75","17.8","96.85","0.15","1.0","0.2","0.6000000000000001","1.2","97.05","0.9382784999999991","54.3","-82.8340798","44.6825347","2.5","","0.07","27.0","0.267","0.295","0.301","0.145","64.8","","0.181","0.126","143.85","","83.6","","-0.602040270171052","-0.278567339876584","0.836539842661969","8.25756492398577e-05","8.25756492398577e-05","8.327110755598583e-05","0.000439924808455","0.097219111676191","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-84.5,-82.1]","",""
17039,"9.7","90.3","15.7","2.8","79.05","28493.650475","95.7","0.75","0.1","0.35000000000000003","1.1","1.9500000000000002","11.8","7.35",16425,"66.2","8.8","0.41300000000000003","11.85","26.25","17.1","24.95","0.5","12.1","19.05","95.7","0.75","1.9500000000000002","0.35000000000000003","0.1","1.1","96.05","0.91641975","41.4","-88.9018526","40.1814993","","","0.09","35.5","0.307","","0.303","0.096","205.1","","0.111","0.08","","","61.2","","0.72769050213957","0.317278935413488","0.505886394305209","-7.33783083017858e-07","7.33783083017858e-07","7.81256362459699e-05","0.000363460643066","-0.750510988641214","220.25","3974.5","681.5","1236.0","1080.0","977.0","","","","","","","","","","","","","","","",17039,"","1009.523","",NA,"(-90.4,-87.2]","(932,1.03e+03]","(216,259]"
21033,"17.6","82.4","14.0","8.0","78.7","26910.74349","92.55","4.55","0.15","0.75","1.15","0.9","32.0","18.95",12903,"19.1","17.15","0.447","20.55","27.45","14.05","24.4","0.35000000000000003","12.45","21.25","92.55","4.55","0.9","0.75","0.15","1.15","93.3","0.85889225","42.4","-87.87051","37.1486431","4.0","4.5","0.1","61.5","0.375","0.304","0.326","0.124","308.3","135.6","0.177","0.07100000000000001","192.68","","86.6","","0.055912380098654006","-0.9336645587209331","0.57519711823908","6.61116707278975e-06","6.61116707278975e-06","7.298075481859601e-05","0.000311205347456","-0.643169399531298","145.85","5032.5","1305.0","1142.0","1430.0","1155.5","","","","","","","","","","","","","","","",21033,"","1278.255","",NA,"(-90.4,-87.2]","(1.27e+03,1.39e+03]","(105,167]"
30009,"8.7","91.3","28.5","6.8","79.05","24032.89365","95.7","0.2","0.9","0.30000000000000004","0.85","2.1","13.85","11.15",9909,"42.6","10.95","0.419","12.8","34.75","20.35","18.5","3.05","11.5","11.85","95.7","0.2","2.1","0.30000000000000004","0.9","0.85","96.0","0.91645625","46.7","-109.0285509","45.2244745","2.9","2.2","0.06","17.9","0.27","0.156","0.254","0.08","69.8","","0.221","0.047","234.06","","110.1","","1.23096618577456","0.5303754548375891","0.7130292771212821","-8.51472384599816e-07","8.51472384599816e-07","0.00015787537939400002","0.0006732038508550002","-0.30217587123978","1309.4625","1214.625","133.5","354.125","445.25","281.75","","","","","","","","","","","","","","","",30009,"","308.51475","",NA,"[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
37113,"17.0","83.0","19.5","7.2","69.15","22741.363175","91.95","1.3","0.30000000000000004","0.55","1.1","4.8","32.45","10.0",33264,"36.7","15.65","0.5","23.45","30.35","17.45","24.15","0.55","18.55","8.95","91.95","1.3","4.8","0.55","0.30000000000000004","1.1","92.5","0.8481135","47.5","-83.421901","35.1529593","3.4","3.9","0.07","50.9","0.363","0.209","0.245","0.107","234.8","95.1","0.242","0.107","106.21","4.33","94.5","","0.139565550449841","-0.45562939755332904","0.640431583569207","4.0398528955099e-05","4.0398528955099e-05","4.29771937077682e-05","0.000266360740964","-0.45783049202287","835.566666666667","6921.33333333333","1886.33333333333","1644.66666666667","1691.66666666667","1698.66666666667","539.666666666667","662.0","417.666666666667","371.666666666667","489.0","255.0","700.333333333333","815.0","586.333333333333","534.0","665.333333333333","402.666666666667","549.333333333333","674.333333333333","424.333333333333",37113,"12.2037037037037","1758.01866666667","12.0,13.6",NA,"(-84.5,-82.1]","(1.39e+03,4.3e+03]","(572,1.01e+03]"
45035,"11.1","88.9","24.1","8.0","77.85","29869.782855","66.7","25.3","0.55","1.45","2.15","3.8","20.1","9.7",129498,"56.7","11.2","0.395","16.15","32.0","15.75","26.45","0.35000000000000003","12.85","12.65","66.7","25.3","3.8","1.45","0.55","2.15","68.15","0.51104475","35.7","-80.4046966","33.0821859","3.9","3.8","0.09","40.9","0.34600000000000003","0.192","0.29","0.10300000000000001","573.5","215.0","0.171","0.073","502.83","5.3","55.2","6.4","-0.078827314534961","0.046299721291747004","0.5506807422038841","1.58010381097196e-05","1.58010381097196e-05","7.389151251394231e-05","0.000336364282393","-0.6269215745987451","19.3","5066.66666666667","1064.0","1797.0","1023.33333333333","1182.33333333333","","","","","","","","","","","","","","","",45035,"","1286.93333333333","",NA,"(-82.1,-78.2]","(1.27e+03,1.39e+03]","[-12.3,38.9]"
47119,"16.6","83.4","16.1","5.4","76.0","26622.369525","80.35","12.5","0.25","0.5","1.5","4.9","19.25","8.8",80573,"45.7","13.25","0.423","17.75","28.7","16.5","25.85","0.45","11.6","16.85","80.35","12.5","4.9","0.5","0.25","1.5","80.85","0.663894499999999","37.9","-87.0777632","35.6156963","4.4","3.2","0.09","55.2","0.338","0.257","0.353","0.11800000000000001","339.8","151.3","0.157","0.093","612.61","9.41","79.2","7.5","-0.931656848836455","-0.520579621189598","0.573463514017098","2.74607144347128e-05","2.74607144347128e-05","3.194774152449e-05","0.000129043537216","-0.6338954019053551","216.2","5679.66666666667","1505.33333333333","1258.0","1617.0","1299.33333333333","585.333333333333","705.333333333333","465.333333333333","392.333333333333","500.666666666667","284.0","770.0","886.0","654.666666666667","580.0","705.333333333333","454.0","595.666666666667","724.666666666667","466.333333333333",47119,"14.7407407407407","1442.63533333333","13.6,14.9",NA,"(-87.2,-84.5]","(1.39e+03,4.3e+03]","(167,216]"
26087,"10.9","89.1","17.0","5.6","80.25","29047.084445","93.15","1.1","0.30000000000000004","0.35000000000000003","1.15","3.95","18.2","8.6",89886,"43.4","10.15","0.41300000000000003","15.2","29.6","15.65","21.95","0.75","10.95","21.15","93.15","1.1","3.95","0.35000000000000003","0.30000000000000004","1.15","93.5","0.869526999999999","40.3","-83.2243247","43.0886327","3.8","3.6","0.08","22.0","0.225","0.214","0.335","0.097","138.5","42.8","0.134","0.11800000000000001","157.09","1.9","48.7","4.8","0.325469499819654","0.411304722905143","0.54626716729475","1.1126707686326401e-05","1.1126707686326401e-05","0.00011474654467300001","0.000666184835586","-0.563777627937614","250.45","","","","","","467.75","566.25","369.5","245.25","320.75","169.5","680.75","793.25","568.25","446.25","552.5","340.0","494.75","593.5","396.5",26087,"8.20833333333333","","8.12,9.33",NA,"(-84.5,-82.1]","","(216,259]"
30023,"14.9","85.1","18.8","4.8","58.25","20442.653335","91.05","0.9500000000000001","2.55","0.25","2.65","2.55","27.35","7.6",9087,"49.4","21.15","0.426","31.35","25.9","25.0","19.95","0.5","16.35","12.3","91.05","0.9500000000000001","2.55","0.25","2.55","2.65","91.3","0.8311095","46.2","-113.1391079","46.0990592","4.7","5.2","0.1","32.6","0.319","0.291","0.274","0.081","311.9","","0.199","0.074","360.52","","144.5","","0.728626806527212","-0.8307657852839191","1.00845898662172","5.79181951501639e-05","5.79181951501639e-05","9.203476118957641e-05","0.00042381243162700007","0.21612876613057402","1718.325","","","","","","391.75","534.25","249.0","206.25","326.5","86.25","580.25","749.75","410.75","379.5","515.5","243.75","397.0","541.75","253.0",30023,"3.98611111111111","","-10.1,6.44",NA,"[-164,-109]","","(1.01e+03,3.06e+03]"
8049,"5.2","94.8","28.8","7.4","57.3","31313.353015","90.5","0.35000000000000003","0.2","0.6000000000000001","1.8","6.55","10.55","6.9",14196,"59.0","7.35","0.358","9.3","28.25","15.95","27.45","0.55","21.25","6.65","90.5","0.35000000000000003","6.55","0.6000000000000001","0.2","1.8","91.1","0.823691499999999","40.4","-106.0958757","40.1232891","2.1","4.0","0.11","24.1","0.192","0.219","0.18","0.055","137.5","87.2","0.196","0.076","273.34","","61.9","","0.7674665173954001","0.8113628985244311","0.9853447378106611","5.5563135386571504e-05","5.5563135386571504e-05","0.00029723289036700005","0.0022785630926410003","0.6375190880085181","2444.975","1518.5","293.25","471.0","381.25","373.0","376.5","532.25","221.25","162.25","300.25","24.5","575.75","752.5","399.75","367.5","516.25","219.0","396.25","553.75","238.75",8049,"3.13888888888889","385.699","-10.1,6.44",NA,"(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
39095,"12.9","87.1","23.0","8.3","77.95","25955.941905","72.3","18.15","0.2","1.4","2.15","5.8","30.5","8.65",453385,"41.0","17.65","0.47400000000000003","25.0","30.75","18.95","25.55","0.1","7.75","17.0","72.3","18.15","5.8","1.4","0.2","2.15","73.7","0.5596975","36.6","-83.4688665","41.6823213","4.2","4.5","0.09","46.3","0.446","0.223","0.318","0.10300000000000001","646.6","222.9","0.147","0.08","774.71","5.67","59.0","9.0","-0.20100582838147102","-0.636564160396714","0.6511420209395","3.61097075438077e-05","3.61097075438077e-05","4.6715823201764705e-05","0.00019497854967700002","-0.456962999347214","189.6","3338.0","643.0","1008.0","879.0","808.0","506.0","597.0","415.0","281.0","350.0","212.0","721.0","822.0","619.0","488.0","587.0","390.0","531.0","625.0","436.0",39095,"10.3333333333333","847.852","9.33,10.7",NA,"(-84.5,-82.1]","(818,932]","(167,216]"
46033,"8.0","92.0","28.6","9.1","71.8","27812.48222","92.5","0.1","2.95","0.15","1.75","2.5","15.3","15.05",8040,"25.3","9.5","0.389","10.35","44.25","14.45","17.25","2.55","12.05","9.4","92.5","0.1","2.5","0.15","2.95","1.75","92.65","0.85742975","49.6","-103.46225","43.6849428","3.5","4.0","0.08","30.2","0.233","0.187","0.249","0.095","395.8","","0.136","0.046","69.62","","84.2","","1.09533173232152","0.413295454278837","0.754727409594461","9.66265311641568e-06","9.66265311641568e-06","0.00012708912749600002","0.000551793055815","-0.273742327387889","1441.51428571429","1925.42857142857","129.857142857143","773.714285714286","656.571428571429","365.285714285714","","","","","","","","","","","","","","","",46033,"","489.058857142857","",NA,"(-109,-100]","(444,628]","(1.01e+03,3.06e+03]"
45081,"24.9","75.1","12.6","3.2","73.0","23057.00508","58.1","26.25","0.1","0.1","1.05","14.35","21.4","15.25",19411,"53.2","14.15","0.417","16.75","23.2","11.8","21.9","5.15","14.1","23.9","58.1","26.25","14.35","0.1","0.1","1.05","58.2","0.42717175","39.4","-81.7279033","34.0052784","3.4","2.9","0.1","50.7","0.308","0.201","0.32","0.124","578.4","218.8","0.255","0.076","535.38","7.36","76.7","","-1.04295377055308","-0.824558750402521","0.7076723135682611","2.1384789694822704e-05","2.1384789694822704e-05","7.7458752169387e-05","0.00046602602364100005","-0.38803459559353304","173.75","4700.5","1209.0","1408.5","1061.5","1021.5","","","","","","","","","","","","","","","",45081,"","1193.927","",NA,"(-82.1,-78.2]","(1.19e+03,1.27e+03]","(167,216]"
51009,"21.7","78.3","15.6","5.5","77.35","23969.297145","76.2","18.85","0.85","0.4","2.05","1.65","15.6","14.0",32269,"45.2","13.3","0.397","13.8","27.85","17.35","23.35","1.1","12.6","17.75","76.2","18.85","1.65","0.4","0.85","2.05","76.6","0.616957","41.1","-79.1478477","37.6303621","","2.9","0.07","30.1","0.358","0.164","0.309","0.129","438.3","126.9","0.166","0.069","99.16","","63.1","","-0.041499149452735","-0.176648444411061","0.571321848808358","3.1719183212541905e-05","3.1719183212541905e-05","3.07299562501115e-05","0.00019346715213200001","-0.6181485544699541","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-82.1,-78.2]","",""
26029,"8.9","91.1","24.5","10.5","72.5","26867.08476","94.85","0.45","1.4","0.35000000000000003","1.65","1.35","22.65","6.0",26023,"31.3","11.2","0.462","16.1","28.0","17.8","24.45","0.75","11.85","17.2","94.85","0.45","1.35","0.35000000000000003","1.4","1.65","95.2","0.90033525","44.2","-85.450392","45.5131638","2.4","2.5","0.06","25.9","0.296","0.203","0.271","0.105","203.9","33.9","0.148","0.108","167.35","","60.2","","0.55861193762885","0.42644975405468","0.5759716072965151","-7.538588165933998e-07","7.538588165933998e-07","0.00010524190521400001","0.0004928474919150001","-0.59861744665477","192.75","","","","","","456.5","524.5","388.0","248.5","300.0","196.5","665.0","740.0","589.5","413.0","497.0","329.5","494.5","555.5","433.0",26029,"7.58333333333333","","6.44,8.12",NA,"(-87.2,-84.5]","","(167,216]"
37017,"26.0","74.0","9.8","2.4","75.5","23681.72095","55.05","34.7","2.15","0.15","1.45","6.55","36.9","22.05",33801,"37.3","24.8","0.48","34.55","26.25","16.7","19.5","4.3","12.1","21.15","55.05","34.7","6.55","0.15","2.15","1.45","55.2","0.42842425","39.9","-78.5395125","34.5919485","4.7","4.2","0.1","52.6","0.483","0.20600000000000002","0.361","0.147","552.6","288.6","0.217","0.124","370.11","11.22","96.5","12.0","-0.8922555193473921","-1.85905819512917","0.540717759758862","-0.000128369862941","0.000128369862941","0.00019659278524600002","0.000440645337322","0.19915678515013702","23.45","4963.0","1037.5","1651.0","1078.0","1196.5","615.0","735.5","494.5","445.5","570.0","321.0","777.0","881.0","672.0","607.0","737.5","476.5","628.0","750.5","506.0",37017,"16.3888888888889","1260.602","14.9,16.6",NA,"(-82.1,-78.2]","(1.19e+03,1.27e+03]","[-12.3,38.9]"
