"State","Fips","Republicans.2016","Democrats.2016","Republicans.2012","Democrats.2012","Republicans.2008","Democrats.2008","consistency_dem","consistency_rep"
"Kentucky","21207",0.839613408367996,0.133716662588696,0.802377038816538,0.182703249462637,0.773110367892977,0.209899665551839,0.87043135100906,1.03785574756076
"Georgia","13011",0.88252231500144,0.0984739418370285,0.864245359160613,0.12590799031477,0.820381349142766,0.164556962025316,0.765133171912833,1.05346782939871
"Oregon","41015",0.588423908575187,0.34966702293842,0.564994005822915,0.396043843123823,0.538923126824522,0.424099902692183,0.9338456354499,1.04837587719052
"Iowa","19079",0.586375016471208,0.357754644880748,0.503469156048947,0.477103570076952,0.484222249721569,0.497215691127336,0.959550510152277,1.0397480833201
"Minnesota","27147",0.58813025210084,0.327678571428571,0.517830997699226,0.455239489646517,0.512210012210012,0.458689458689459,0.992478638918805,1.01097398597298
"New Mexico","35015",0.669523518008367,0.255484134272013,0.653017800612383,0.318750324355182,0.622107201512965,0.365848803065744,0.871262449635243,1.04968693341637
"New York","36067",0.407773413488086,0.536121732426209,0.385073052067,0.597185382747891,0.389352957079166,0.592547619811308,1.00782681894505,0.989007647343242
"Indiana","18137",0.766692728694292,0.193197810789679,0.68141673495402,0.295092415551307,0.639481457170988,0.343534624220545,0.85898886093607,1.0655770035437
"Iowa","19059",0.658046257441202,0.297745681662926,0.581947042031696,0.403090855399153,0.521045725244776,0.466841627132331,0.863442400959873,1.11688286427896
"Iowa","19153",0.408987829437002,0.523907713860433,0.419849529451857,0.561271747013745,0.418210056480838,0.564267358179927,0.994691149288088,1.00392021412592
"North Carolina","37139",0.476420655505777,0.49840839424664,0.421549676920528,0.567846689125752,0.427832783278328,0.565016501650165,1.00500903507654,0.985314107278889
"North Dakota","38083",0.832041343669251,0.121447028423773,0.781021897810219,0.198296836982968,0.691158156911582,0.285180572851806,0.69533781701888,1.13001907016506
"Nebraska","31047",0.699387226019326,0.249351873674287,0.694744878483268,0.27980659116936,0.683696468820436,0.300400701227148,0.931444534005214,1.01615981677058
"Michigan","26051",0.651379089159718,0.304201411161001,0.529365016291822,0.457760470476039,0.482667472245299,0.497696548599048,0.91975817747697,1.09674889386951
"Virginia","51036",0.368758344459279,0.599198931909212,0.329867674858223,0.655009451795841,0.310137250180592,0.68336142547556,0.958511012441201,1.0636183646632
"Mississippi","28079",0.566026552868658,0.42425320056899,0.541355894467327,0.454079928754314,0.550058766962282,0.443530291697831,1.0237856066518,0.984178285998391
"North Dakota","38043",0.814432989690722,0.131811487481591,0.655120481927711,0.295933734939759,0.612377850162866,0.343648208469055,0.861153143379204,1.06979780825429
"Georgia","13255",0.602775636083269,0.360331534309946,0.594347895408163,0.39453125,0.589388239952485,0.401544248663631,0.982534929370871,1.00841492096293
"Mississippi","28027",0.27221723518851,0.715664272890485,0.257085979713717,0.738648213100768,0.276021953065859,0.718868281604845,1.02751537660246,0.93139685759841
"Missouri","29103",0.75682913765399,0.20299946438136,0.615738375063873,0.356668369954011,0.598814229249012,0.375,0.951115653210697,1.02826276495815
"Texas","48253",0.811699258260283,0.157619689817937,0.765582899227591,0.22022633375247,0.723657024793388,0.263085399449036,0.837090671750226,1.05793611199473
"Texas","48443",0.65675057208238,0.320366132723112,0.645045045045045,0.331531531531532,0.622350674373796,0.358381502890173,0.925079918628306,1.03646556773492
"Nebraska","31181",0.782454060462359,0.181387077652638,0.722158438576349,0.253731343283582,0.678591084204733,0.30379746835443,0.835199004975124,1.06420266252492
"Florida","12069",0.59970099706883,0.368438710284994,0.581144611467333,0.409777801354013,0.563562609749125,0.428433361011666,0.956456332873795,1.03119795638329
"New York","36031",0.482459049008555,0.448305590556403,0.397619190046061,0.5852724771191,0.425544501210003,0.558752352783006,1.04746310991623,0.934377459737963
"Texas","48247",0.202925908447381,0.771590372817367,0.213557288542292,0.780443911217756,0.260055096418733,0.736088154269972,1.06025875663191,0.821200166746312
"Wisconsin","55013",0.62071338456245,0.3381121688267,0.52437478391149,0.459375360147516,0.483425414364641,0.499194290976059,0.920233601328481,1.08470669586263
"North Carolina","37177",0.569411764705882,0.414705882352941,0.521592821088054,0.469433538979248,0.50261780104712,0.48848167539267,0.961005422776382,1.03775238362311
"Colorado","8037",0.360576710450666,0.55955066118261,0.415166754896771,0.5643197458973,0.377735709668483,0.609059008218672,0.926543632525489,1.09909321324462
"Florida","12051",0.557536466774716,0.415090941833243,0.525773195876289,0.46647029945999,0.531298832613292,0.459417225847964,1.01535221845243,0.989599757428745
"Arkansas","5103",0.538523516970491,0.435089132843187,0.535239941832283,0.449151720794959,0.544879518072289,0.436345381526104,1.02934908861431,0.982308793191365
"Mississippi","28063",0.126716766001555,0.864731795802021,0.105571847507331,0.891270020302278,0.123046002679768,0.867128182224207,1.02784114110574,0.857986811502414
"Missouri","29015",0.752504173622704,0.21118530884808,0.662771650103746,0.319427760183466,0.601965088324449,0.379324762203408,0.842095723801384,1.10101343576012
"Wisconsin","55061",0.615900204803575,0.337274250605102,0.520703089607683,0.466884117060795,0.436729396495782,0.547140076017428,0.853317345092308,1.19227854544642
"Colorado","8003",0.439466434681746,0.45933014354067,0.40282948622487,0.567535368577811,0.419185491568565,0.560133630289532,1.01321423654647,0.960981461255989
"Georgia","13183",0.63835483085909,0.330007301046483,0.606522882693319,0.379274066280905,0.614202898550725,0.373333333333333,1.01591267753814,0.987495962856041
"Ohio","39117",0.724206104040529,0.229272210552329,0.609552644587247,0.366596638655462,0.604878928077871,0.371147028780869,0.987739656328777,1.00772669751322
"Kentucky","21187",0.749149829965993,0.2124424884977,0.651964011411016,0.329383366249726,0.624921069248579,0.356556514418017,0.923790066736981,1.04327417252063
"Minnesota","27067",0.590585735402809,0.335643015521064,0.523643139995341,0.45679012345679,0.516967344142498,0.462434345741037,0.987794543514708,1.01291338017475
"Minnesota","27153",0.710398526456798,0.233004018754186,0.569262052020673,0.408286028975684,0.541486497511626,0.430529493350738,0.948334632775244,1.05129500853057
"Washington","53075",0.450362796833773,0.455227572559367,0.496875182524385,0.469423514981602,0.460742509522997,0.515663198590028,0.910329680817132,1.07842270303818
"South Carolina","45073",0.718640023859231,0.237966000596481,0.704721841779169,0.278810408921933,0.679814981369652,0.304541950404728,0.915507399067358,1.03663770451092
"South Carolina","45083",0.630011672861838,0.330217810634722,0.609329790912234,0.377240551016323,0.600417251310834,0.384314304704232,0.981593831920067,1.0148439099342
"Minnesota","27173",0.643822577574719,0.290119931467733,0.518285925378648,0.455301071296638,0.463099299694739,0.505656311725624,0.900416074591967,1.11916801800453
"Wyoming","56005",0.879732366880401,0.0738221354892668,0.851004496044619,0.123100563428376,0.797242647058824,0.183210784313725,0.671906754231138,1.06743473794852
"Florida","12115",0.543077077926909,0.427449247075608,0.532600732600733,0.458449007133218,0.496240710286323,0.495223121922519,0.925742330756813,1.07327093799586
"Louisiana","22003",0.742779881016766,0.227798810167658,0.697861824433222,0.281186203932524,0.668955318474702,0.305376571247491,0.920785123704325,1.04321141511279
"Missouri","29085",0.750264998940004,0.215391138435446,0.605769230769231,0.370299145299145,0.557184750733138,0.424437927663734,0.872445936529308,1.0871963562753
"Texas","48327",0.791860465116279,0.177906976744186,0.783274440518257,0.201413427561837,0.699410609037328,0.289783889980354,0.695047014433731,1.1199064332129
"Indiana","18087",0.735448073701842,0.217755443886097,0.668849291541434,0.311077715757836,0.600779686018333,0.385944579074913,0.806016543886874,1.113302109088
"Missouri","29223",0.808644126873475,0.164865806901359,0.662587412587413,0.316958041958042,0.614884627884303,0.364478388040299,0.869620949714574,1.07758005736336
"Utah","49017",0.687445510026155,0.153443766346992,0.839596700274977,0.14115490375802,0.79203334877258,0.187586845761927,0.752477622749545,1.06005220812496
"Virginia","51760",0.150479287192264,0.787973480849626,0.205495597987066,0.77812624911601,0.200343771821454,0.790922275339743,0.983821385965851,1.0257149304856
"Georgia","13113",0.580157981022405,0.385099441932866,0.650099030187133,0.336975822975003,0.649028168776656,0.342425110837646,0.984086190848234,1.00164994596844
"Montana","30099",0.682091917591125,0.254516640253566,0.644010972264554,0.329777506857665,0.572738386308069,0.395476772616137,0.833873263089862,1.1244417829507
"Michigan","26165",0.654493095097847,0.290333136985405,0.568908637985592,0.416346865953006,0.512226184411615,0.469880285277636,0.886070088484349,1.11065903169141
"New York","36037",0.653476679066345,0.283939009933369,0.590277216519842,0.38798189606401,0.584046113796951,0.400223131275567,0.969413973718755,1.01066885400946
"Virginia","51191",0.750884697647288,0.215749562512152,0.707748127340824,0.276061173533084,0.656204081632653,0.329102040816327,0.838831545524067,1.078548803872
"Kentucky","21005",0.721716287215412,0.230647985989492,0.661046511627907,0.321220930232558,0.652482941622441,0.328089461713419,0.979065065226445,1.01312458833663
"Oklahoma","40071",0.72450133968443,0.222328073831497,0.713072057546819,0.286927942453181,0.707751564756861,0.292248435243139,0.981794623517722,1.0075174581801
"North Carolina","37045",0.643315132428575,0.33749461902712,0.595131518227965,0.393677895708353,0.59491274096042,0.396099007642295,0.993887609190557,1.00036774681812
"Colorado","8011",0.616279069767442,0.30708245243129,0.553553038105046,0.41967044284243,0.5609375,0.416145833333333,1.00846964988419,0.986835499685876
"Georgia","13205",0.543718976708667,0.444444444444444,0.502114803625378,0.493172205438066,0.517364532019704,0.476847290640394,1.03423510024718,0.97052420981625
"Georgia","13271",0.645492883500264,0.34607274644175,0.571955719557196,0.416282287822878,0.568358481938729,0.425697302240512,0.977883311996385,1.0063291702909
"Indiana","18181",0.688042819632398,0.258836598666936,0.602847621932748,0.367262445723518,0.532274542583821,0.449428810253553,0.817176018413953,1.13258774129295
"South Dakota","46087",0.693467336683417,0.240819482025512,0.633371603520857,0.346345197091466,0.558913412563667,0.413921901528014,0.836740447444107,1.13321954578914
"Texas","48133",0.866330209084355,0.111896178803172,0.838183217859892,0.149345650500385,0.793516669227224,0.195268090336457,0.764823634230531,1.05628936399807
"Texas","48473",0.629673945557882,0.34364343404128,0.581310526977739,0.409634008300843,0.532950735104462,0.461245808614908,0.88810348115888,1.09073970385611
"Virginia","51013",0.168881552486929,0.769866939267998,0.293126317937555,0.691015917284539,0.27122275380607,0.717129810354688,0.963585542403775,1.08075857878483
"California","6017",0.533834670731161,0.394976913076613,0.574188388492126,0.396129497375358,0.54144157716893,0.436142737231776,0.908256548967467,1.06048078445401
"Illinois","17099",0.542221396577704,0.397898734699775,0.492096743477433,0.488224465181235,0.435827438477633,0.54683670419448,0.892815828630991,1.12910913823221
"Indiana","18167",0.554070105385529,0.402385705981956,0.485718584647792,0.494320034104872,0.414611266187709,0.572919050016016,0.862809561125701,1.17150358482514
"Kentucky","21043",0.738466030757251,0.221530075919798,0.592613381230355,0.379770992366412,0.535208397024355,0.439824722307144,0.863459858223263,1.10725725628589
"Texas","48213",0.78961647965165,0.189214536928488,0.768487349332175,0.221015673073443,0.719380540130376,0.27292794812541,0.809794946217405,1.06826263217087
"Louisiana","22101",0.627563289755586,0.351974115692362,0.587351945854484,0.399746192893401,0.575601449591757,0.408025149543728,0.979709690298295,1.02041429233902
"Nebraska","31049",0.828045035823951,0.122824974411464,0.750245821042281,0.211406096361849,0.737160120845921,0.244712990936556,0.863894048095949,1.01775150313523
"Oklahoma","40105",0.783809299032334,0.175123908425773,0.694798822374877,0.305201177625123,0.682350292660963,0.317649707339036,0.960810510992767,1.01824360573712
"Pennsylvania","42121",0.690351194786387,0.266518826937002,0.62322371092164,0.358415662922362,0.58666552623701,0.395073343882308,0.907212973166658,1.06231520866604
"Pennsylvania","42081",0.705352527140414,0.257008788324651,0.659411094143204,0.326995461682404,0.613999513342526,0.372718793089464,0.877324856554563,1.07396028793812
"Maryland","24035",0.658100921528031,0.296999959404051,0.635768241722919,0.343780135004822,0.627448533998752,0.356622998544396,0.96398756223801,1.01325958588371
"Iowa","19161",0.715781310585498,0.246025591314463,0.584766584766585,0.401058401058401,0.535325549178706,0.446467445082129,0.898292597760683,1.09235695113699
"Texas","48383",0.787777777777778,0.185555555555556,0.801897983392645,0.187425860023725,0.799798792756539,0.198189134808853,0.945691902860825,1.00262464841797
"New Jersey","34015",0.48377749515854,0.479485215481111,0.438563103931548,0.545939367116619,0.43258265796457,0.554163379473571,0.985159588919851,1.01382497854888
"Missouri","29139",0.760324483775811,0.206120943952802,0.655152994180589,0.326637882485451,0.585382513661202,0.400785519125683,0.814994222341203,1.11918784536801
"Tennessee","47031",0.7242523247047,0.238301080673536,0.676203333506413,0.304792564515292,0.637325637325637,0.343049543049543,0.888479727463953,1.06100130593195
"Indiana","18059",0.695311849446249,0.247064701473895,0.694090064854002,0.283743872362452,0.642513064549091,0.34665576737804,0.818517673911997,1.08027385457307
"Pennsylvania","42123",0.682705401724921,0.273944620971403,0.57864616451818,0.40435863344702,0.521147223417994,0.45937365475678,0.88023905868331,1.11033147355765
"South Dakota","46103",0.624285205588488,0.294799019710521,0.634940626124505,0.340162828355524,0.596434745030251,0.384658599827139,0.884323991478128,1.06456009046271
"South Dakota","46105",0.830012453300125,0.11706102117061,0.757861635220126,0.20062893081761,0.65361803084223,0.295966785290629,0.677876507732446,1.15948703900284
"Oklahoma","40063",0.748508287292818,0.212375690607735,0.674429657794677,0.325570342205323,0.647119553995457,0.352880446004543,0.922608055763827,1.0422025630822
"South Dakota","46065",0.633060075859537,0.299645173131041,0.639975475168608,0.341630901287554,0.625649504015116,0.358644307982995,0.952561894008233,1.02289775834801
"Michigan","26111",0.563415842752307,0.36940465796739,0.572855295301049,0.417924031230541,0.509369208593589,0.473631226119386,0.882382765711475,1.12463667932098
"Indiana","18125",0.735820645808934,0.216998494227874,0.612048599392508,0.358589267634155,0.534339747843397,0.447909754479098,0.800583742703216,1.1454296669165
"Kansas","20099",0.660689480995075,0.282106326556383,0.590021152171208,0.387831280328481,0.55375927361311,0.425091352009744,0.912348083523446,1.06548310842995
"Nebraska","31073",0.792,0.165,0.750511247443763,0.235173824130879,0.740458015267176,0.248091603053435,0.947931414189083,1.01357704551683
"Michigan","26041",0.601721990577787,0.348242811501597,0.52819944598338,0.461495844875346,0.459662190516156,0.523185060847671,0.882089110357289,1.149103530552
"Vermont","50021",0.450867678958785,0.492733188720173,0.378726974029152,0.597294557656681,0.366385172533764,0.61217066767878,0.975699407358889,1.03368531922304
"Louisiana","22015",0.711610261351319,0.253683407603677,0.720481034553766,0.26679296569334,0.713712228646231,0.277146285589615,0.962643122298218,1.0094839427375
"Mississippi","28031",0.616951080773606,0.371672354948805,0.578198545143346,0.41484809584938,0.583764929711447,0.407145122080118,1.01891947944729,0.990464681441462
"Texas","48059",0.874370050395968,0.102231821454284,0.842409082162786,0.144506446026554,0.802834149755074,0.185969209237229,0.77704500986621,1.04929403217313
"Texas","48479",0.227653999683472,0.74378813723249,0.225575239258807,0.765567094278151,0.280194784391619,0.714465731188996,1.07152388261381,0.805065803593002
"Wisconsin","55023",0.50065121125293,0.446209950507945,0.392350006396316,0.592170909556096,0.354592156371382,0.624859040220524,0.947687192534028,1.1064824738689
"Texas","48053",0.766302635724037,0.19872939199832,0.764646344367707,0.218742557751846,0.713845971704256,0.272775705913692,0.801913634570731,1.07116433331152
"California","6005",0.595775631327825,0.343535435819853,0.582525922148564,0.386990764349255,0.561456671982988,0.415364167995747,0.931690295329513,1.03752604825438
"Nebraska","31081",0.767645858833129,0.178090575275398,0.739067953192363,0.235269965099569,0.706188789331111,0.277557824546781,0.847643064949573,1.04655860353206
"South Carolina","45085",0.425286051580094,0.545405012713404,0.40740662453233,0.583165993785538,0.418887235673385,0.573312592993372,1.01718678590456,0.972592597330881
"North Carolina","37043",0.746813933729822,0.229736618521665,0.704182913860333,0.279865295994328,0.668771423416922,0.312826988995129,0.894632834888444,1.05295006515453
"Missouri","29025",0.749825945695057,0.194244604316547,0.652987760979122,0.314854811615071,0.581507449605609,0.397458369851008,0.792170540358976,1.12292243447954
"West Virginia","54099",0.734549071618037,0.221087533156499,0.622572554639914,0.353350053744178,0.579844458846403,0.397731691510045,0.888413121928086,1.07368889215311
"Texas","48179",0.882472826086957,0.0949728260869565,0.871971850047368,0.119907971308702,0.851346366654371,0.141768105250215,0.845803582527038,1.02422690012063
"Virginia","51015",0.713346608112163,0.221161452224435,0.701591827037301,0.28067830838679,0.693502909592657,0.294708740776291,0.952392208142373,1.01166385509384
"Arkansas","5099",0.617021276595745,0.356460067838421,0.58983451536643,0.388297872340426,0.56726272352132,0.405502063273728,0.957573111233003,1.03979071937778
"Mississippi","28103",0.213253882267967,0.781870711448176,0.211526181353768,0.78544061302682,0.231446349977235,0.76339353467901,1.02888035770054,0.913931809140967
"Iowa","19149",0.739756452477598,0.220418166500728,0.663861003861004,0.321544401544402,0.620455453455853,0.369876148621654,0.869329916899586,1.06995756127759
"Indiana","18021",0.757438493649525,0.204813926636469,0.658011869436202,0.320845697329377,0.549978060552874,0.434752084247477,0.737996915839372,1.1964329427518
"North Carolina","37171",0.742033288064934,0.234911410794934,0.676043434000679,0.309195792331184,0.634377646062659,0.354784081287045,0.871504130651858,1.06567978584464
"Wisconsin","55089",0.570716534252736,0.377885624344176,0.646344303706756,0.343246681118656,0.602867047690434,0.385627283800244,0.89009957422115,1.07211748623993
"Idaho","16049",0.783290769792047,0.14544570108233,0.755229591836735,0.217857142857143,0.717851924013639,0.245616171456405,0.886982080883915,1.05206877152897
"Montana","30071",0.798045602605863,0.146579804560261,0.757630161579892,0.211400359066427,0.670277908619878,0.300518134715026,0.703452918962422,1.13032244064238
"North Carolina","37163",0.5757469381387,0.409002262266948,0.551004813937495,0.441888897379078,0.539135110223519,0.454566402949535,0.972110773061545,1.02201619499248
"Kentucky","21185",0.623048123459045,0.312543755517,0.675244277874448,0.309195556150448,0.648007913767226,0.341110656296903,0.906437692410655,1.04203091278451
"Missouri","29101",0.649784227249016,0.280931379522929,0.607154750011893,0.36473050758765,0.551766304347826,0.429347826086957,0.849498903748452,1.10038388576398
"Nebraska","31173",0.499260719566289,0.448989650073928,0.42392776523702,0.562979683972912,0.45719661335842,0.526810912511759,1.0686560786843,0.92723295153694
"Utah","49037",0.489322191272052,0.370844939647168,0.579234972677596,0.403052572074618,0.514230019493177,0.469005847953216,0.859376431730171,1.12641220994544
"Virginia","51101",0.656139964788732,0.302816901408451,0.61257424632971,0.374761851395271,0.592036242250835,0.398664759179781,0.940042586574022,1.03469045070753
"Kentucky","21039",0.805074971164937,0.166089965397924,0.700649102710958,0.286368843069874,0.649216660298051,0.335880779518533,0.852590742109056,1.07922230829581
"Oklahoma","40003",0.855939716312057,0.0957446808510638,0.845415266442631,0.154584733557369,0.83114215283484,0.16885784716516,0.915472607003982,1.01717289101402
"Texas","48311",0.913480885311871,0.0804828973843058,0.856858846918489,0.133200795228628,0.74487895716946,0.245810055865922,0.541885053316465,1.15033300198807
"Texas","48507",0.204129793510324,0.77669616519174,0.157131125102655,0.832740213523132,0.153766769865841,0.841847265221878,0.989182061788433,1.02187959882197
"Wisconsin","55027",0.622238310990705,0.326217945723761,0.566692141701133,0.421731702931127,0.537444831048736,0.447960208299278,0.941449028547134,1.05441918679416
"California","6043",0.584093725357666,0.351695392587586,0.571111111111111,0.388666666666667,0.548958657133976,0.424826442855663,0.914883414634146,1.04035359255065
"Indiana","18083",0.715429826261061,0.243622037072919,0.634664905909541,0.345196434466821,0.525998538723819,0.460849975645397,0.749042969967375,1.20659062561156
"Wisconsin","55079",0.289884359840909,0.664381451594363,0.314517962710323,0.674896868706555,0.314493930874257,0.673031111634876,1.00277217061652,1.0000764143079
"Georgia","13091",0.717798427448177,0.262473195139385,0.67425320056899,0.315789473684211,0.67498782269849,0.316000974184121,0.999330696683906,0.998911651284962
"Kansas","20075",0.814639905548997,0.134592680047225,0.790193842645382,0.185860889395667,0.77007299270073,0.212591240875912,0.874264097758159,1.02612849708452
"Mississippi","28145",0.805433444698435,0.173114119922631,0.747734271887374,0.241267047954246,0.743911439114391,0.244772447724477,0.985678944657294,1.00513882778511
"Colorado","8083",0.61160081851094,0.30851566189202,0.600828056502679,0.368728689722358,0.588668076109937,0.394164904862579,0.935468087527757,1.02065676887576
"Florida","12059",0.878909005407947,0.100164589701387,0.836233985980179,0.152767706067198,0.8188380486669,0.168354872511352,0.907414818403297,1.02124466167834
"Oregon","41007",0.42923229430554,0.490087013988325,0.406835784038613,0.553429116623639,0.387750700884192,0.576935518654302,0.9592564484754,1.04921998364129
"Texas","48489",0.303227075954349,0.672176308539945,0.279620853080569,0.710900473933649,0.296961044258617,0.695288598817051,1.02245380571918,0.941607858965679
"Florida","12009",0.577787533761536,0.380244769149034,0.55785319321051,0.430709590662525,0.547452051177834,0.443342052880056,0.971506284740039,1.01899918360028
"Texas","48197",0.798808735936466,0.164791528788882,0.786622073578595,0.202006688963211,0.751724137931034,0.233855799373041,0.863808763797108,1.04642385934767
"Texas","48207",0.794900849858357,0.177903682719547,0.707401887729757,0.27471435668157,0.655954631379962,0.330340264650284,0.831610270011733,1.07843111991078
"Florida","12117",0.486970589677195,0.470685498067984,0.527001246285112,0.462299875371489,0.510308652468491,0.482454649214405,0.958224521463862,1.03271077951721
"Nebraska","31069",0.817497648165569,0.143932267168391,0.759853345554537,0.221814848762603,0.741652021089631,0.248681898066784,0.8919621833634,1.02454159625718
"Oregon","41057",0.489103385868336,0.429907246813966,0.454029874590622,0.502675932582475,0.432954801835,0.531849289313379,0.945147324031273,1.04867730457382
"North Dakota","38091",0.545731707317073,0.366869918699187,0.477927063339731,0.497120921305182,0.391472868217054,0.594961240310077,0.835551776525974,1.22084338952129
"Minnesota","27005",0.63662960795787,0.304739613809245,0.561836161640825,0.416859968257844,0.521721190686708,0.453109342764515,0.919998616039329,1.07688967147629
"Missouri","29105",0.804185725922677,0.159345823673162,0.711756281734149,0.266436661892983,0.666237823929425,0.319671628989769,0.833469841333683,1.0683216355629
"Idaho","16065",0.569962389239498,0.0765602090903296,0.932903136275326,0.057729669719678,0.852427630571297,0.124597947618318,0.463327613521546,1.09440743450572
"Virginia","51660",0.352229695359747,0.570847227717176,0.421022253575322,0.554992624895787,0.412129471890971,0.575400340715503,0.964533014015356,1.02157764074369
"Ohio","39169",0.651328527291452,0.30216271884655,0.591244014463012,0.387139646242549,0.562732538069119,0.416401365501899,0.929727129438972,1.05066612371789
"California","6021",0.617123360699435,0.326793901268792,0.61144284008251,0.358375854956031,0.598238688126329,0.377973479097075,0.948150795691116,1.02207171187396
"Wisconsin","55119",0.699692046299246,0.254645853244133,0.588835155592935,0.395605550883095,0.490691204793494,0.488230258934303,0.810284786007759,1.20001163632176
"Connecticut","9007",0.43943575937196,0.512499717200968,0.414075031722091,0.572853072853073,0.377270695563476,0.607245596139961,0.943363074997153,1.09755418746119
"Indiana","18061",0.701262953367876,0.257772020725389,0.602116461999887,0.37388942334899,0.583218174783041,0.402852246973633,0.92810559245425,1.03240346071841
"Tennessee","47061",0.763368421052632,0.210105263157895,0.593816379513807,0.387774368657069,0.55332469775475,0.425518134715026,0.911299277331072,1.07317888018258
"Kentucky","21191",0.76643915431996,0.193773930414516,0.642573183953741,0.335923382724973,0.633574629438125,0.349362288865908,0.961533037281842,1.01420283278009
"Michigan","26035",0.635562196488607,0.317519611505417,0.517476303317536,0.469342417061611,0.46632800164756,0.514587766870323,0.912074571683097,1.10968310178515
"Nebraska","31013",0.745641671917664,0.200168031926066,0.609776833156217,0.3596174282678,0.588873267724443,0.378790921871862,0.949382383534134,1.03549756217081
"Illinois","17033",0.722463853297285,0.231456447631362,0.648739691021024,0.331978162388198,0.5553729871837,0.425347792748384,0.780486387958244,1.1681153134775
"Arkansas","5035",0.437460676985026,0.526487982886624,0.418640823163436,0.567540081359177,0.419063270336894,0.565872363735963,1.00294716216958,0.998991925078239
"Missouri","29033",0.797982114193992,0.170832377894978,0.713754646840149,0.268122676579926,0.651167915381225,0.338254737769943,0.792664955257135,1.0961145811711
"Pennsylvania","42059",0.69501838849883,0.277967235038449,0.582688053097345,0.404590707964602,0.493432574430823,0.489679759819865,0.826235309610174,1.18088687956907
"Texas","48077",0.873278786669327,0.10696467770904,0.843583152066443,0.146331817282974,0.789099082225136,0.203221577074359,0.720060435459722,1.06904591713333
"Kentucky","21117",0.597078404936968,0.336539397056166,0.611322816967978,0.368072787427626,0.596865700086494,0.38819579845484,0.948162728429028,1.02422172505371
"Michigan","26109",0.622758941012541,0.32875058058523,0.509383868900485,0.479904788061888,0.438493497109827,0.540191473988439,0.888397561180609,1.16166801163052
"Georgia","13241",0.790917096490125,0.181532268209838,0.77100361784805,0.208897226316495,0.722068693249112,0.263324121594947,0.793308357210916,1.06777045599186
"Kentucky","21111",0.40732261555985,0.540678993806207,0.437079442486137,0.548270063814311,0.435039503577363,0.555070473477784,0.987748565293223,1.00468908890342
"Mississippi","28129",0.77779248279513,0.21148755955532,0.746882331151994,0.244351154463514,0.754364840457556,0.236965683323299,1.03116683832291,0.990081047121678
"Nebraska","31063",0.844274809160305,0.122900763358779,0.771647509578544,0.207662835249042,0.736467236467236,0.248575498575499,0.835411520600731,1.04776895884746
"Texas","48329",0.756794453674646,0.204972001722971,0.80025562257551,0.185797250936162,0.782304829496278,0.209689285096071,0.886059823471844,1.02294603382519
"Pennsylvania","42033",0.731341000856479,0.235531628532974,0.636500140770169,0.347890011574436,0.55102161332231,0.429756702492028,0.809504562830849,1.1551273586756
"Tennessee","47079",0.735857841235353,0.237526189182898,0.643143103854306,0.340607583012795,0.60406053894426,0.380435585086748,0.895309472522475,1.06469974843639
"Nebraska","31039",0.776078234704112,0.178535606820461,0.723340040241449,0.25930583501006,0.668460973819428,0.311720088084169,0.831854747006371,1.08209763706691
"New York","36023",0.499728614850195,0.432913590968302,0.44307990216062,0.534141867101508,0.441514598540146,0.54110401459854,0.987133439580563,1.00354530433569
"Indiana","18043",0.575607790463398,0.374452652787105,0.563036397110891,0.419543973941368,0.546213427484468,0.445110435996387,0.942561530830459,1.03079926047205
"Georgia","13219",0.677088807146611,0.276037834997373,0.735140596059943,0.248133804793175,0.70744805043194,0.281636703245389,0.881042143775477,1.03914428149331
"Georgia","13263",0.368794326241135,0.617021276595745,0.344313950157548,0.648811228874248,0.351621621621622,0.64027027027027,1.01333961453555,0.979217229502634
"Ohio","39061",0.430308860759494,0.52553670886076,0.461515323685706,0.525018262376639,0.459977510433183,0.529805733428059,0.990963723588941,1.0033432357401
"Oklahoma","40131",0.756550913454474,0.193343782142332,0.750742486580747,0.249257513419253,0.720316759704011,0.279683240295989,0.891213621364883,1.04223937103621
"Missouri","29065",0.826054883446444,0.144290351136028,0.735059461086858,0.238597019418937,0.677781013395457,0.299359347699476,0.797025452027851,1.08450878168519
"Colorado","8027",0.671997389033943,0.260117493472585,0.658563535911602,0.319705340699816,0.635983263598326,0.346899961962723,0.921606733223482,1.03550450712416
"Indiana","18019",0.587273011897307,0.367701158422041,0.539812497348662,0.441331183981674,0.530665269774751,0.459989523310634,0.959437468934787,1.01723728326482
"Oklahoma","40083",0.718439940890859,0.223717542748575,0.722737410494189,0.277262589505811,0.68713402287528,0.31286597712472,0.886202431002217,1.05181432796753
"Mississippi","28067",0.710654867256637,0.274265486725664,0.685931231141616,0.305414635763785,0.688586752297339,0.302189731151573,1.0106717875552,0.996143519829763
"Mississippi","28161",0.555628920435787,0.424892703862661,0.515580736543909,0.476864966949953,0.531497216525051,0.461617345443891,1.03303086778812,0.970053502659516
"Nebraska","31149",0.866330390920555,0.0882723833543506,0.851711026615969,0.130544993662864,0.799001248439451,0.173533083645443,0.752277265639959,1.06596958174905
"Oklahoma","40141",0.71840354767184,0.242793791574279,0.667034178610805,0.332965821389195,0.678097003398208,0.321902996601792,1.03436695185876,0.983685483445638
"Kentucky","21137",0.76749294006903,0.195063277899801,0.701048951048951,0.282124125874126,0.685498852584417,0.300732160419626,0.938124228151935,1.02268435374605
