year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version,percentage
2012,Texas,TX,Panola,48365.0,President,Barack Obama,democrat,2211.0,10230,20191203,0.2161290322580645
2012,Texas,TX,Panola,48365.0,President,Mitt Romney,republican,7950.0,10230,20191203,0.7771260997067448
2012,Texas,TX,Parker,48367.0,President,Barack Obama,democrat,7853.0,47694,20191203,0.16465383486392418
2012,Texas,TX,Parker,48367.0,President,Mitt Romney,republican,39243.0,47694,20191203,0.8228079003648258
2012,Texas,TX,Parmer,48369.0,President,Barack Obama,democrat,529.0,2554,20191203,0.2071260767423649
2012,Texas,TX,Parmer,48369.0,President,Mitt Romney,republican,2011.0,2554,20191203,0.7873923257635083
2012,Texas,TX,Pecos,48371.0,President,Barack Obama,democrat,1591.0,4150,20191203,0.3833734939759036
2012,Texas,TX,Pecos,48371.0,President,Mitt Romney,republican,2512.0,4150,20191203,0.6053012048192771
2012,Texas,TX,Polk,48373.0,President,Barack Obama,democrat,4859.0,19134,20191203,0.25394585554510296
2012,Texas,TX,Polk,48373.0,President,Mitt Romney,republican,14071.0,19134,20191203,0.7353924950350162
2012,Texas,TX,Potter,48375.0,President,Barack Obama,democrat,7126.0,26450,20191203,0.269413988657845
2012,Texas,TX,Potter,48375.0,President,Mitt Romney,republican,18918.0,26450,20191203,0.7152362948960302
2012,Texas,TX,Presidio,48377.0,President,Barack Obama,democrat,1282.0,1817,20191203,0.7055586130985141
2012,Texas,TX,Presidio,48377.0,President,Mitt Romney,republican,504.0,1817,20191203,0.2773802971931756
2012,Texas,TX,Rains,48379.0,President,Barack Obama,democrat,761.0,4087,20191203,0.18620014680694885
2012,Texas,TX,Rains,48379.0,President,Mitt Romney,republican,3279.0,4087,20191203,0.8022999755321751
2012,Texas,TX,Randall,48381.0,President,Barack Obama,democrat,7574.0,49696,20191203,0.15240663232453316
2012,Texas,TX,Randall,48381.0,President,Mitt Romney,republican,41447.0,49696,20191203,0.8340107855763039
2012,Texas,TX,Reagan,48383.0,President,Barack Obama,democrat,158.0,843,20191203,0.1874258600237248
2012,Texas,TX,Reagan,48383.0,President,Mitt Romney,republican,676.0,843,20191203,0.8018979833926453
2012,Texas,TX,Real,48385.0,President,Barack Obama,democrat,277.0,1535,20191203,0.18045602605863192
2012,Texas,TX,Real,48385.0,President,Mitt Romney,republican,1236.0,1535,20191203,0.8052117263843648
2012,Texas,TX,Red River,48387.0,President,Barack Obama,democrat,1482.0,5074,20191203,0.2920772566022862
2012,Texas,TX,Red River,48387.0,President,Mitt Romney,republican,3549.0,5074,20191203,0.6994481671265274
2012,Texas,TX,Reeves,48389.0,President,Barack Obama,democrat,1655.0,2877,20191203,0.5752519986096628
2012,Texas,TX,Reeves,48389.0,President,Mitt Romney,republican,1188.0,2877,20191203,0.4129301355578728
2012,Texas,TX,Refugio,48391.0,President,Barack Obama,democrat,998.0,2677,20191203,0.3728053791557714
2012,Texas,TX,Refugio,48391.0,President,Mitt Romney,republican,1663.0,2677,20191203,0.6212177810982443
2012,Texas,TX,Roberts,48393.0,President,Barack Obama,democrat,33.0,508,20191203,0.06496062992125984
2012,Texas,TX,Roberts,48393.0,President,Mitt Romney,republican,468.0,508,20191203,0.9212598425196851
2012,Texas,TX,Robertson,48395.0,President,Barack Obama,democrat,2798.0,7287,20191203,0.38397145601756555
2012,Texas,TX,Robertson,48395.0,President,Mitt Romney,republican,4419.0,7287,20191203,0.6064223960477563
2012,Texas,TX,Rockwall,48397.0,President,Barack Obama,democrat,8120.0,35678,20191203,0.2275912326924155
2012,Texas,TX,Rockwall,48397.0,President,Mitt Romney,republican,27113.0,35678,20191203,0.7599360950725937
2012,Texas,TX,Runnels,48399.0,President,Barack Obama,democrat,519.0,3668,20191203,0.1414940021810251
2012,Texas,TX,Runnels,48399.0,President,Mitt Romney,republican,3104.0,3668,20191203,0.8462377317339149
2012,Texas,TX,Rusk,48401.0,President,Barack Obama,democrat,4451.0,18546,20191203,0.23999784320069018
2012,Texas,TX,Rusk,48401.0,President,Mitt Romney,republican,13924.0,18546,20191203,0.7507818397498113
2012,Texas,TX,Sabine,48403.0,President,Barack Obama,democrat,807.0,4578,20191203,0.17627785058977719
2012,Texas,TX,Sabine,48403.0,President,Mitt Romney,republican,3727.0,4578,20191203,0.8141109654871123
2012,Texas,TX,San Augustine,48405.0,President,Barack Obama,democrat,1193.0,3690,20191203,0.32330623306233064
2012,Texas,TX,San Augustine,48405.0,President,Mitt Romney,republican,2469.0,3690,20191203,0.6691056910569105
2012,Texas,TX,San Jacinto,48407.0,President,Barack Obama,democrat,2410.0,9616,20191203,0.25062396006655574
2012,Texas,TX,San Jacinto,48407.0,President,Mitt Romney,republican,7107.0,9616,20191203,0.7390806988352745
2012,Texas,TX,San Patricio,48409.0,President,Barack Obama,democrat,7856.0,20078,20191203,0.39127403127801574
2012,Texas,TX,San Patricio,48409.0,President,Mitt Romney,republican,12005.0,20078,20191203,0.597918119334595
2012,Texas,TX,San Saba,48411.0,President,Barack Obama,democrat,323.0,2259,20191203,0.14298362107127047
2012,Texas,TX,San Saba,48411.0,President,Mitt Romney,republican,1905.0,2259,20191203,0.8432934926958832
2012,Texas,TX,Schleicher,48413.0,President,Barack Obama,democrat,221.0,1017,20191203,0.21730580137659783
2012,Texas,TX,Schleicher,48413.0,President,Mitt Romney,republican,787.0,1017,20191203,0.7738446411012783
2012,Texas,TX,Scurry,48415.0,President,Barack Obama,democrat,838.0,5027,20191203,0.1666998209667794
2012,Texas,TX,Scurry,48415.0,President,Mitt Romney,republican,4124.0,5027,20191203,0.820370001989258
2012,Texas,TX,Shackelford,48417.0,President,Barack Obama,democrat,131.0,1363,20191203,0.09611151870873075
2012,Texas,TX,Shackelford,48417.0,President,Mitt Romney,republican,1218.0,1363,20191203,0.8936170212765957
2012,Texas,TX,Shelby,48419.0,President,Barack Obama,democrat,2322.0,9284,20191203,0.25010771219302025
2012,Texas,TX,Shelby,48419.0,President,Mitt Romney,republican,6879.0,9284,20191203,0.740952175786299
2012,Texas,TX,Sherman,48421.0,President,Barack Obama,democrat,121.0,1038,20191203,0.11657032755298652
2012,Texas,TX,Sherman,48421.0,President,Mitt Romney,republican,908.0,1038,20191203,0.8747591522157996
2012,Texas,TX,Smith,48423.0,President,Barack Obama,democrat,21456.0,79601,20191203,0.2695443524578837
2012,Texas,TX,Smith,48423.0,President,Mitt Romney,republican,57331.0,79601,20191203,0.7202296453562141
2012,Texas,TX,Somervell,48425.0,President,Barack Obama,democrat,613.0,3538,20191203,0.17326172979084228
2012,Texas,TX,Somervell,48425.0,President,Mitt Romney,republican,2871.0,3538,20191203,0.8114754098360656
2012,Texas,TX,Starr,48427.0,President,Barack Obama,democrat,10260.0,11883,20191203,0.8634183287048726
2012,Texas,TX,Starr,48427.0,President,Mitt Romney,republican,1547.0,11883,20191203,0.1301859799713877
2012,Texas,TX,Stephens,48429.0,President,Barack Obama,democrat,475.0,3412,20191203,0.1392145369284877
2012,Texas,TX,Stephens,48429.0,President,Mitt Romney,republican,2892.0,3412,20191203,0.8475967174677609
2012,Texas,TX,Sterling,48431.0,President,Barack Obama,democrat,31.0,494,20191203,0.06275303643724696
2012,Texas,TX,Sterling,48431.0,President,Mitt Romney,republican,459.0,494,20191203,0.9291497975708503
2012,Texas,TX,Stonewall,48433.0,President,Barack Obama,democrat,160.0,675,20191203,0.23703703703703705
2012,Texas,TX,Stonewall,48433.0,President,Mitt Romney,republican,507.0,675,20191203,0.7511111111111111
2012,Texas,TX,Sutton,48435.0,President,Barack Obama,democrat,369.0,1489,20191203,0.2478173270651444
2012,Texas,TX,Sutton,48435.0,President,Mitt Romney,republican,1110.0,1489,20191203,0.7454667562122229
2012,Texas,TX,Swisher,48437.0,President,Barack Obama,democrat,579.0,2270,20191203,0.2550660792951542
2012,Texas,TX,Swisher,48437.0,President,Mitt Romney,republican,1655.0,2270,20191203,0.7290748898678414
2012,Texas,TX,Tarrant,48439.0,President,Barack Obama,democrat,253071.0,610890,20191203,0.41426607081471295
2012,Texas,TX,Tarrant,48439.0,President,Mitt Romney,republican,348920.0,610890,20191203,0.5711666584818871
2012,Texas,TX,Taylor,48441.0,President,Barack Obama,democrat,9750.0,43263,20191203,0.22536578600651827
2012,Texas,TX,Taylor,48441.0,President,Mitt Romney,republican,32904.0,43263,20191203,0.7605575202829208
2012,Texas,TX,Terrell,48443.0,President,Barack Obama,democrat,184.0,555,20191203,0.33153153153153153
2012,Texas,TX,Terrell,48443.0,President,Mitt Romney,republican,358.0,555,20191203,0.645045045045045
2012,Texas,TX,Terry,48445.0,President,Barack Obama,democrat,1059.0,3709,20191203,0.28552170396333243
2012,Texas,TX,Terry,48445.0,President,Mitt Romney,republican,2602.0,3709,20191203,0.7015368023726072
2012,Texas,TX,Throckmorton,48447.0,President,Barack Obama,democrat,109.0,813,20191203,0.13407134071340712
2012,Texas,TX,Throckmorton,48447.0,President,Mitt Romney,republican,700.0,813,20191203,0.8610086100861009
2012,Texas,TX,Titus,48449.0,President,Barack Obama,democrat,2648.0,8854,20191203,0.29907386491981025
2012,Texas,TX,Titus,48449.0,President,Mitt Romney,republican,6084.0,8854,20191203,0.6871470521798058
2012,Texas,TX,Tom Green,48451.0,President,Barack Obama,democrat,9294.0,36720,20191203,0.2531045751633987
2012,Texas,TX,Tom Green,48451.0,President,Mitt Romney,republican,26878.0,36720,20191203,0.7319716775599129
2012,Texas,TX,Travis,48453.0,President,Barack Obama,democrat,232788.0,387057,20191203,0.6014307970143933
2012,Texas,TX,Travis,48453.0,President,Mitt Romney,republican,140152.0,387057,20191203,0.36209653875269016
2012,Texas,TX,Trinity,48455.0,President,Barack Obama,democrat,1614.0,6235,20191203,0.2588612670408982
2012,Texas,TX,Trinity,48455.0,President,Mitt Romney,republican,4537.0,6235,20191203,0.7276663993584603
2012,Texas,TX,Tyler,48457.0,President,Barack Obama,democrat,1668.0,7654,20191203,0.21792526783381239
2012,Texas,TX,Tyler,48457.0,President,Mitt Romney,republican,5910.0,7654,20191203,0.7721452835118892
2012,Texas,TX,Upshur,48459.0,President,Barack Obama,democrat,2971.0,15138,20191203,0.19626106486986392
2012,Texas,TX,Upshur,48459.0,President,Mitt Romney,republican,12015.0,15138,20191203,0.7936979785969085
2012,Texas,TX,Upton,48461.0,President,Barack Obama,democrat,333.0,1300,20191203,0.2561538461538462
2012,Texas,TX,Upton,48461.0,President,Mitt Romney,republican,953.0,1300,20191203,0.7330769230769231
2012,Texas,TX,Uvalde,48463.0,President,Barack Obama,democrat,3825.0,8435,20191203,0.45346769413159455
2012,Texas,TX,Uvalde,48463.0,President,Mitt Romney,republican,4529.0,8435,20191203,0.5369294605809128
2012,Texas,TX,Val Verde,48465.0,President,Barack Obama,democrat,6285.0,12081,20191203,0.5202383908616837
2012,Texas,TX,Val Verde,48465.0,President,Mitt Romney,republican,5635.0,12081,20191203,0.4664348977733631
2012,Texas,TX,Van Zandt,48467.0,President,Barack Obama,democrat,3084.0,19100,20191203,0.16146596858638743
2012,Texas,TX,Van Zandt,48467.0,President,Mitt Romney,republican,15794.0,19100,20191203,0.8269109947643979
2012,Texas,TX,Victoria,48469.0,President,Barack Obama,democrat,8802.0,28853,20191203,0.3050635982393512
2012,Texas,TX,Victoria,48469.0,President,Mitt Romney,republican,19692.0,28853,20191203,0.6824940214189166
2012,Texas,TX,Walker,48471.0,President,Barack Obama,democrat,6252.0,18685,20191203,0.3345999464811346
2012,Texas,TX,Walker,48471.0,President,Mitt Romney,republican,12140.0,18685,20191203,0.6497190259566498
2012,Texas,TX,Waller,48473.0,President,Barack Obama,democrat,6514.0,15902,20191203,0.4096340083008427
2012,Texas,TX,Waller,48473.0,President,Mitt Romney,republican,9244.0,15902,20191203,0.5813105269777387
2012,Texas,TX,Ward,48475.0,President,Barack Obama,democrat,841.0,3245,20191203,0.25916795069337445
2012,Texas,TX,Ward,48475.0,President,Mitt Romney,republican,2366.0,3245,20191203,0.7291217257318953
2012,Texas,TX,Washington,48477.0,President,Barack Obama,democrat,3381.0,14397,20191203,0.23484059178995625
2012,Texas,TX,Washington,48477.0,President,Mitt Romney,republican,10857.0,14397,20191203,0.754115440716816
2012,Texas,TX,Webb,48479.0,President,Barack Obama,democrat,37597.0,49110,20191203,0.7655670942781511
2012,Texas,TX,Webb,48479.0,President,Mitt Romney,republican,11078.0,49110,20191203,0.22557523925880676
2012,Texas,TX,Wharton,48481.0,President,Barack Obama,democrat,4235.0,14087,20191203,0.3006317881734933
2012,Texas,TX,Wharton,48481.0,President,Mitt Romney,republican,9750.0,14087,20191203,0.6921274934336622
2012,Texas,TX,Wheeler,48483.0,President,Barack Obama,democrat,232.0,2128,20191203,0.10902255639097744
2012,Texas,TX,Wheeler,48483.0,President,Mitt Romney,republican,1878.0,2128,20191203,0.8825187969924813
2012,Texas,TX,Wichita,48485.0,President,Barack Obama,democrat,10525.0,41018,20191203,0.25659466575649714
2012,Texas,TX,Wichita,48485.0,President,Mitt Romney,republican,29812.0,41018,20191203,0.7268028670339851
2012,Texas,TX,Wilbarger,48487.0,President,Barack Obama,democrat,971.0,3980,20191203,0.24396984924623116
2012,Texas,TX,Wilbarger,48487.0,President,Mitt Romney,republican,2956.0,3980,20191203,0.742713567839196
2012,Texas,TX,Willacy,48489.0,President,Barack Obama,democrat,3600.0,5064,20191203,0.7109004739336493
2012,Texas,TX,Willacy,48489.0,President,Mitt Romney,republican,1416.0,5064,20191203,0.2796208530805687
2012,Texas,TX,Williamson,48491.0,President,Barack Obama,democrat,61875.0,163271,20191203,0.3789711583808515
2012,Texas,TX,Williamson,48491.0,President,Mitt Romney,republican,97006.0,163271,20191203,0.5941410293316021
2012,Texas,TX,Wilson,48493.0,President,Barack Obama,democrat,4821.0,17205,20191203,0.28020924149956405
2012,Texas,TX,Wilson,48493.0,President,Mitt Romney,republican,12218.0,17205,20191203,0.7101424004649811
2012,Texas,TX,Winkler,48495.0,President,Barack Obama,democrat,398.0,1725,20191203,0.23072463768115942
2012,Texas,TX,Winkler,48495.0,President,Mitt Romney,republican,1311.0,1725,20191203,0.76
2012,Texas,TX,Wise,48497.0,President,Barack Obama,democrat,3221.0,20745,20191203,0.15526632923596048
2012,Texas,TX,Wise,48497.0,President,Mitt Romney,republican,17207.0,20745,20191203,0.8294528802120993
2012,Texas,TX,Wood,48499.0,President,Barack Obama,democrat,3056.0,17581,20191203,0.173824014561174
2012,Texas,TX,Wood,48499.0,President,Mitt Romney,republican,14351.0,17581,20191203,0.8162789374893351
2012,Texas,TX,Yoakum,48501.0,President,Barack Obama,democrat,409.0,2128,20191203,0.19219924812030076
2012,Texas,TX,Yoakum,48501.0,President,Mitt Romney,republican,1698.0,2128,20191203,0.7979323308270677
2012,Texas,TX,Young,48503.0,President,Barack Obama,democrat,992.0,7316,20191203,0.13559322033898305
2012,Texas,TX,Young,48503.0,President,Mitt Romney,republican,6225.0,7316,20191203,0.8508747949699289
2012,Texas,TX,Zapata,48505.0,President,Barack Obama,democrat,2527.0,3543,20191203,0.7132373694609089
2012,Texas,TX,Zapata,48505.0,President,Mitt Romney,republican,997.0,3543,20191203,0.2813999435506633
2012,Texas,TX,Zavala,48507.0,President,Barack Obama,democrat,3042.0,3653,20191203,0.8327402135231317
2012,Texas,TX,Zavala,48507.0,President,Mitt Romney,republican,574.0,3653,20191203,0.15713112510265534
2012,Utah,UT,Beaver,49001.0,President,Barack Obama,democrat,346.0,2560,20191203,0.13515625
2012,Utah,UT,Beaver,49001.0,President,Mitt Romney,republican,2174.0,2560,20191203,0.84921875
2012,Utah,UT,Box Elder,49003.0,President,Barack Obama,democrat,1984.0,19408,20191203,0.10222588623248145
2012,Utah,UT,Box Elder,49003.0,President,Mitt Romney,republican,17101.0,19408,20191203,0.8811314921681781
2012,Utah,UT,Cache,49005.0,President,Barack Obama,democrat,6244.0,42293,20191203,0.1476367247535053
2012,Utah,UT,Cache,49005.0,President,Mitt Romney,republican,35039.0,42293,20191203,0.8284822547466484
2012,Utah,UT,Carbon,49007.0,President,Barack Obama,democrat,2275.0,7567,20191203,0.30064754856614245
2012,Utah,UT,Carbon,49007.0,President,Mitt Romney,republican,5090.0,7567,20191203,0.6726575921765561
2012,Utah,UT,Daggett,49009.0,President,Barack Obama,democrat,94.0,520,20191203,0.18076923076923077
2012,Utah,UT,Daggett,49009.0,President,Mitt Romney,republican,406.0,520,20191203,0.7807692307692308
2012,Utah,UT,Davis,49011.0,President,Barack Obama,democrat,21889.0,121069,20191203,0.18079772691605614
2012,Utah,UT,Davis,49011.0,President,Mitt Romney,republican,96861.0,121069,20191203,0.8000479065656774
2012,Utah,UT,Duchesne,49013.0,President,Barack Obama,democrat,581.0,6379,20191203,0.09108010659978052
2012,Utah,UT,Duchesne,49013.0,President,Mitt Romney,republican,5698.0,6379,20191203,0.8932434550870042
2012,Utah,UT,Emery,49015.0,President,Barack Obama,democrat,569.0,4449,20191203,0.12789390874353787
2012,Utah,UT,Emery,49015.0,President,Mitt Romney,republican,3777.0,4449,20191203,0.8489548213081591
2012,Utah,UT,Garfield,49017.0,President,Barack Obama,democrat,308.0,2182,20191203,0.14115490375802017
2012,Utah,UT,Garfield,49017.0,President,Mitt Romney,republican,1832.0,2182,20191203,0.8395967002749771
2012,Utah,UT,Grand,49019.0,President,Barack Obama,democrat,1727.0,3950,20191203,0.43721518987341773
2012,Utah,UT,Grand,49019.0,President,Mitt Romney,republican,1996.0,3950,20191203,0.5053164556962025
2012,Utah,UT,Iron,49021.0,President,Barack Obama,democrat,2148.0,16701,20191203,0.12861505299083886
2012,Utah,UT,Iron,49021.0,President,Mitt Romney,republican,14200.0,16701,20191203,0.8502484881144842
2012,Utah,UT,Juab,49023.0,President,Barack Obama,democrat,451.0,3972,20191203,0.11354481369587109
2012,Utah,UT,Juab,49023.0,President,Mitt Romney,republican,3448.0,3972,20191203,0.8680765357502518
2012,Utah,UT,Kane,49025.0,President,Barack Obama,democrat,744.0,3371,20191203,0.22070602195194305
2012,Utah,UT,Kane,49025.0,President,Mitt Romney,republican,2522.0,3371,20191203,0.7481459507564521
2012,Utah,UT,Millard,49027.0,President,Barack Obama,democrat,431.0,5026,20191203,0.08575407879029048
2012,Utah,UT,Millard,49027.0,President,Mitt Romney,republican,4478.0,5026,20191203,0.8909669717469161
2012,Utah,UT,Morgan,49029.0,President,Barack Obama,democrat,403.0,4597,20191203,0.08766586904502936
2012,Utah,UT,Morgan,49029.0,President,Mitt Romney,republican,4114.0,4597,20191203,0.8949314770502501
2012,Utah,UT,Piute,49031.0,President,Barack Obama,democrat,74.0,782,20191203,0.09462915601023018
2012,Utah,UT,Piute,49031.0,President,Mitt Romney,republican,697.0,782,20191203,0.8913043478260869
2012,Utah,UT,Rich,49033.0,President,Barack Obama,democrat,83.0,1007,20191203,0.08242303872889771
2012,Utah,UT,Rich,49033.0,President,Mitt Romney,republican,915.0,1007,20191203,0.9086395233366436
2012,Utah,UT,Salt Lake,49035.0,President,Barack Obama,democrat,146147.0,381799,20191203,0.3827851827794206
2012,Utah,UT,Salt Lake,49035.0,President,Mitt Romney,republican,223811.0,381799,20191203,0.5862011162941757
2012,Utah,UT,San Juan,49037.0,President,Barack Obama,democrat,2139.0,5307,20191203,0.4030525720746184
2012,Utah,UT,San Juan,49037.0,President,Mitt Romney,republican,3074.0,5307,20191203,0.5792349726775956
2012,Utah,UT,Sanpete,49039.0,President,Barack Obama,democrat,980.0,9547,20191203,0.10265004713522573
2012,Utah,UT,Sanpete,49039.0,President,Mitt Romney,republican,8406.0,9547,20191203,0.8804860165497015
2012,Utah,UT,Sevier,49041.0,President,Barack Obama,democrat,738.0,8069,20191203,0.09146114760193333
2012,Utah,UT,Sevier,49041.0,President,Mitt Romney,republican,7207.0,8069,20191203,0.8931713967034329
2012,Utah,UT,Summit,49043.0,President,Barack Obama,democrat,8072.0,17488,20191203,0.4615736505032022
2012,Utah,UT,Summit,49043.0,President,Mitt Romney,republican,8884.0,17488,20191203,0.5080054894784996
2012,Utah,UT,Tooele,49045.0,President,Barack Obama,democrat,4524.0,19261,20191203,0.23487877057265977
2012,Utah,UT,Tooele,49045.0,President,Mitt Romney,republican,14268.0,19261,20191203,0.7407715071906962
2012,Utah,UT,Uintah,49047.0,President,Barack Obama,democrat,997.0,11583,20191203,0.08607441940775275
2012,Utah,UT,Uintah,49047.0,President,Mitt Romney,republican,10421.0,11583,20191203,0.899680566347233
2012,Utah,UT,Utah,49049.0,President,Barack Obama,democrat,17281.0,177713,20191203,0.09724105721022097
2012,Utah,UT,Utah,49049.0,President,Mitt Romney,republican,156950.0,177713,20191203,0.8831655534485379
2012,Utah,UT,Wasatch,49051.0,President,Barack Obama,democrat,2191.0,9589,20191203,0.22849097924705392
2012,Utah,UT,Wasatch,49051.0,President,Mitt Romney,republican,7220.0,9589,20191203,0.7529460840546459
2012,Utah,UT,Washington,49053.0,President,Barack Obama,democrat,8337.0,54012,20191203,0.15435458786936238
2012,Utah,UT,Washington,49053.0,President,Mitt Romney,republican,44698.0,54012,20191203,0.8275568392209138
2012,Utah,UT,Wayne,49055.0,President,Barack Obama,democrat,215.0,1327,20191203,0.16201959306706856
2012,Utah,UT,Wayne,49055.0,President,Mitt Romney,republican,1089.0,1327,20191203,0.8206480783722683
2012,Utah,UT,Weber,49057.0,President,Barack Obama,democrat,19841.0,75912,20191203,0.26136842659922016
2012,Utah,UT,Weber,49057.0,President,Mitt Romney,republican,54224.0,75912,20191203,0.7143007693118347
2012,Vermont,VT,Addison,50001.0,President,Barack Obama,democrat,12257.0,17910,20191203,0.6843662758235622
2012,Vermont,VT,Addison,50001.0,President,Mitt Romney,republican,5203.0,17910,20191203,0.29050809603573424
2012,Vermont,VT,Bennington,50003.0,President,Barack Obama,democrat,11514.0,17593,20191203,0.6544648439720343
2012,Vermont,VT,Bennington,50003.0,President,Mitt Romney,republican,5687.0,17593,20191203,0.3232535667595066
2012,Vermont,VT,Caledonia,50005.0,President,Barack Obama,democrat,8192.0,13661,20191203,0.5996632750164702
2012,Vermont,VT,Caledonia,50005.0,President,Mitt Romney,republican,5088.0,13661,20191203,0.3724471122172608
2012,Vermont,VT,Chittenden,50007.0,President,Barack Obama,democrat,53626.0,77080,20191203,0.6957187337830825
2012,Vermont,VT,Chittenden,50007.0,President,Mitt Romney,republican,21571.0,77080,20191203,0.27985210171250646
2012,Vermont,VT,Essex,50009.0,President,Barack Obama,democrat,1539.0,2798,20191203,0.550035739814153
2012,Vermont,VT,Essex,50009.0,President,Mitt Romney,republican,1164.0,2798,20191203,0.41601143674052893
2012,Vermont,VT,Franklin,50011.0,President,Barack Obama,democrat,12057.0,19888,20191203,0.606244971842317
2012,Vermont,VT,Franklin,50011.0,President,Mitt Romney,republican,7405.0,19888,20191203,0.3723350764279968
2012,Vermont,VT,Grand Isle,50013.0,President,Barack Obama,democrat,2531.0,4075,20191203,0.6211042944785276
2012,Vermont,VT,Grand Isle,50013.0,President,Mitt Romney,republican,1471.0,4075,20191203,0.36098159509202454
2012,Vermont,VT,Lamoille,50015.0,President,Barack Obama,democrat,8371.0,11988,20191203,0.6982816149482817
2012,Vermont,VT,Lamoille,50015.0,President,Mitt Romney,republican,3342.0,11988,20191203,0.27877877877877877
2012,Vermont,VT,Orange,50017.0,President,Barack Obama,democrat,9076.0,14053,20191203,0.6458407457482388
2012,Vermont,VT,Orange,50017.0,President,Mitt Romney,republican,4588.0,14053,20191203,0.3264783320287483
2012,Vermont,VT,Orleans,50019.0,President,Barack Obama,democrat,7117.0,11692,20191203,0.6087068080738967
2012,Vermont,VT,Orleans,50019.0,President,Mitt Romney,republican,4306.0,11692,20191203,0.36828600752651386
2012,Vermont,VT,Rutland,50021.0,President,Barack Obama,democrat,17088.0,28609,20191203,0.5972945576566815
2012,Vermont,VT,Rutland,50021.0,President,Mitt Romney,republican,10835.0,28609,20191203,0.3787269740291517
2012,Vermont,VT,Washington,50023.0,President,Barack Obama,democrat,20351.0,29307,20191203,0.6944074794417716
2012,Vermont,VT,Washington,50023.0,President,Mitt Romney,republican,8093.0,29307,20191203,0.2761456307366841
2012,Vermont,VT,Windham,50025.0,President,Barack Obama,democrat,16026.0,21937,20191203,0.7305465651638784
2012,Vermont,VT,Windham,50025.0,President,Mitt Romney,republican,5347.0,21937,20191203,0.24374344714409446
2012,Vermont,VT,Windsor,50027.0,President,Barack Obama,democrat,19494.0,28699,20191203,0.6792571169727168
2012,Vermont,VT,Windsor,50027.0,President,Mitt Romney,republican,8598.0,28699,20191203,0.29959232028990557
2012,Virginia,VA,Accomack,51001.0,President,Barack Obama,democrat,7655.0,16051,20191203,0.4769173260233007
2012,Virginia,VA,Accomack,51001.0,President,Mitt Romney,republican,8213.0,16051,20191203,0.5116815151703944
2012,Virginia,VA,Albemarle,51003.0,President,Barack Obama,democrat,29757.0,53907,20191203,0.5520062329567589
2012,Virginia,VA,Albemarle,51003.0,President,Mitt Romney,republican,23297.0,53907,20191203,0.4321702190810099
2012,Virginia,VA,Alleghany,51005.0,President,Barack Obama,democrat,3403.0,7173,20191203,0.47441795622473165
2012,Virginia,VA,Alleghany,51005.0,President,Mitt Romney,republican,3595.0,7173,20191203,0.5011849993029416
2012,Virginia,VA,Amelia,51007.0,President,Barack Obama,democrat,2490.0,6915,20191203,0.3600867678958785
2012,Virginia,VA,Amelia,51007.0,President,Mitt Romney,republican,4331.0,6915,20191203,0.6263195950831526
2012,Virginia,VA,Amherst,51009.0,President,Barack Obama,democrat,5900.0,14970,20191203,0.39412157648630597
2012,Virginia,VA,Amherst,51009.0,President,Mitt Romney,republican,8876.0,14970,20191203,0.5929191716766867
2012,Virginia,VA,Appomattox,51011.0,President,Barack Obama,democrat,2453.0,7935,20191203,0.30913673597983615
2012,Virginia,VA,Appomattox,51011.0,President,Mitt Romney,republican,5340.0,7935,20191203,0.6729678638941399
2012,Virginia,VA,Arlington,51013.0,President,Barack Obama,democrat,81269.0,117608,20191203,0.6910159172845385
2012,Virginia,VA,Arlington,51013.0,President,Mitt Romney,republican,34474.0,117608,20191203,0.2931263179375553
2012,Virginia,VA,Augusta,51015.0,President,Barack Obama,democrat,9451.0,33672,20191203,0.2806783083867902
2012,Virginia,VA,Augusta,51015.0,President,Mitt Romney,republican,23624.0,33672,20191203,0.701591827037301
2012,Virginia,VA,Bath,51017.0,President,Barack Obama,democrat,894.0,2223,20191203,0.40215924426450744
2012,Virginia,VA,Bath,51017.0,President,Mitt Romney,republican,1274.0,2223,20191203,0.5730994152046783
2012,Virginia,VA,Bedford,51019.0,President,Barack Obama,democrat,10209.0,37425,20191203,0.2727855711422846
2012,Virginia,VA,Bedford,51019.0,President,Mitt Romney,republican,26679.0,37425,20191203,0.7128657314629259
2012,Virginia,VA,Bland,51021.0,President,Barack Obama,democrat,735.0,2948,20191203,0.24932157394843962
2012,Virginia,VA,Bland,51021.0,President,Mitt Romney,republican,2144.0,2948,20191203,0.7272727272727273
2012,Virginia,VA,Botetourt,51023.0,President,Barack Obama,democrat,5452.0,18241,20191203,0.2988871224165342
2012,Virginia,VA,Botetourt,51023.0,President,Mitt Romney,republican,12479.0,18241,20191203,0.6841181952743819
2012,Virginia,VA,Brunswick,51025.0,President,Barack Obama,democrat,4994.0,8037,20191203,0.6213761353738957
2012,Virginia,VA,Brunswick,51025.0,President,Mitt Romney,republican,2968.0,8037,20191203,0.36929202438720915
2012,Virginia,VA,Buchanan,51027.0,President,Barack Obama,democrat,3094.0,9646,20191203,0.32075471698113206
2012,Virginia,VA,Buchanan,51027.0,President,Mitt Romney,republican,6436.0,9646,20191203,0.6672195728799503
2012,Virginia,VA,Buckingham,51029.0,President,Barack Obama,democrat,3750.0,7457,20191203,0.5028831969961111
