"fips","dem_amount","rep_amount"
42005,39834.3528339138,25170.0841186598
42007,100045.137730286,63215.3996032874
42009,29157.7839673637,18423.8935230656
42011,249446.308699129,157617.335951818
42013,74217.6321276235,46895.8050235879
42015,36651.6602155137,23159.0400014634
42017,375480.336445715,237254.303908137
42019,111733.20890685,70600.7269343375
42021,80640.6118020045,50954.2853852665
42023,2825.72709381048,1785.48874495667
42025,38095.7207494419,24071.4967762215
42027,97211.0114476617,61424.6036731016
42029,310030.25755566,195898.442094484
42031,23151.7640233856,14628.8769995494
42033,48112.953294103,30401.0733313258
42035,23407.9392822088,14790.7461490391
42037,39675.9681305665,25070.005768624
42039,51778.5992693008,32717.2805991996
42041,148407.066978515,93773.7930681922
42043,164501.712572072,103943.497221261
42045,338192.137706521,213693.055083234
42047,18305.4320777803,11566.631122318
42049,165685.998194828,104691.810338574
42051,79402.3313940163,50171.8546486231
42053,4399.97505435372,2780.20689076692
42055,92214.0940454648,58267.2075464043
42057,8697.36001676656,5495.59030480611
42059,22323.2440411028,14105.3610851577
42061,27225.3705981145,17202.8618356971
42063,51088.0659603888,32280.9541564299
42065,26416.048761692,16691.4766304006
42067,14733.9770057094,9309.94014594283
42069,126590.174034477,79988.3794354217
42071,322864.818005318,204008.200209316
42073,52389.9402265392,33103.5678669513
42075,83079.9762103768,52495.6436096813
42077,217357.807777781,137341.613868431
42079,190284.822462432,120235.039536177
42081,68918.9438701852,43547.7293132998
42083,24999.5855624379,15796.4577499669
42085,67552.2758617563,42684.1744595819
42087,27786.9163645278,17557.6850767331
42089,99722.3689030101,63011.4520566236
42091,491827.099779615,310770.191871926
42093,10953.1421553499,6920.94862349763
42095,180766.741710139,114220.861417549
42097,55364.4529507669,34983.0696073962
42099,27564.3378609602,17417.0446681601
42101,945539.280663927,597456.756258535
42103,32969.8158047462,20832.5974477906
42105,10171.4176536014,6427.00131252554
42107,86089.8855160344,54397.5113450205
42109,24251.457815945,15323.7391799115
42111,44911.6624719007,28378.2775896934
42113,3675.24504812802,2322.27262242134
42115,24748.809782138,15638.0003624103
42117,24747.6098980217,15637.2421930918
42119,27269.7663104164,17230.9141004799
42121,31483.1593846905,19893.2256622274
42123,24013.2808188658,15173.2425701986
42125,124419.583668149,78616.8511383404
42127,30800.4253225342,19461.8273200277
42129,212778.450048045,134448.060664555
42131,16526.0039333553,10442.2660230523
42133,266190.091599586,168197.209706169
34001,217797.420868295,156064.904181977
34003,756471.864650386,542057.424749833
34005,363493.158666834,260464.631546063
34007,413236.163773515,296108.475696046
34009,76334.2805712967,54698.0865781856
34011,124893.82109638,89493.9074329732
34013,646087.710552353,462960.563254234
34015,236987.152348415,169815.496786715
34017,544938.166447089,390480.853228722
34019,101698.89336697,72873.3516928418
34021,299696.104124555,214750.218746594
34023,672795.539346974,482098.323128176
34025,507757.654175231,363838.788037999
34027,402476.579791649,288398.58897437
34029,481615.475807352,345106.350593029
34031,410909.172464658,294441.046971678
34033,51514.1266878188,36912.9589023657
34035,268867.340808889,192659.562329603
34037,115677.142385151,82889.6048006939
34039,450548.715482163,322845.155056067
34041,86444.2631264872,61942.4949484361
8001,484200.889545724,260038.198628406
8003,15616.5278640348,8386.79536174303
8005,621577.305097181,333815.6666284
8007,12476.2953875442,6700.34576181115
8009,3434.02126456381,1844.22772235426
8011,5674.40397626083,3047.41651685337
8013,312515.391286438,167835.171616517
8014,64704.5485467232,34749.3253532433
8015,18590.4097353582,9983.90701818409
8017,1799.69952958727,966.521610865545
8019,9098.6971352593,4886.41979806781
8021,7831.12498009595,4205.67511755008
8023,3592.5893852788,1929.38611293322
8025,5141.30379128038,2761.11714239157
8027,4463.25483337642,2396.97359494655
8029,29520.9091485704,15854.0890828788
8031,677230.824225915,363704.171945161
8033,2000.0985042332,1074.14509834571
8035,319294.908054921,171476.084646853
8037,53058.0605639023,28494.6244206582
8039,24472.9951707172,13143.1265754295
8041,669563.131419317,359586.267438759
8043,45698.7487037251,24542.3346983891
8045,57186.6685658311,30711.8772403952
8047,5753.20163134005,3089.73449008586
8049,14766.2914376244,7930.17920612331
8051,15967.7124749435,8575.3976868903
8053,766.574718548523,411.685961817324
8055,6401.09346199147,3437.68226999745
8057,1321.07673577271,709.479106786708
8059,555876.598540567,298531.35850244
8061,1305.51176686817,701.120000963007
8063,7418.65330412568,3984.15881322197
8065,7383.63212409047,3965.35082511864
8067,53811.9887452158,28899.5186089938
8069,329767.213696006,177100.195533863
8071,13690.3629620982,7352.3560160599
8073,5400.07139931834,2900.08727671062
8075,21825.0048358326,11721.0336971722
8077,145664.761493124,78228.6918511153
8079,735.444780739446,394.96775016992
8081,12786.6219550784,6867.0054341712
8083,25287.2376065359,13580.4122988319
8085,40032.1272119166,21499.0977344476
8087,27432.2848836926,14732.4015701608
8089,17769.3576256438,9542.96418598381
8091,4658.78975523969,2501.98486185681
8093,16871.4534819632,9060.748268779
8095,4163.62918196406,2236.06080784029
8097,17486.2697536925,9390.93294881523
8099,11601.7386972204,6230.66850334189
8101,160293.886642277,86085.2064371672
8103,6261.00874185062,3362.45031758414
8105,11028.7532794221,5922.94892020686
8107,24010.9101563638,12894.9656212883
8109,6237.66128849382,3349.91165884858
8111,672.212094564758,361.008882761131
8113,7799.02223173034,4188.43446178869
8115,2334.74533568078,1253.8658735553
8117,29721.3081232163,15961.712570359
8119,23403.8763690867,12568.9604941639
8121,4702.5662302837,2525.49484698597
8123,287671.755293681,154492.993833661
8125,9781.61014594593,5253.17556608273
9001,1281034.32404484,561062.255325454
9003,1212928.416711,531233.50425104
9005,247964.050497464,108602.296441568
9007,221510.373667656,97016.2215759716
9009,1163767.79682934,509702.333894175
9011,364096.51926316,159465.527519141
9013,205055.673911461,89809.4584294823
9015,157495.758540297,68979.3581890935
26001,4474.09316186621,3859.92208423273
26003,3942.47070218887,3401.27690221627
26005,49655.0924380517,42838.8012860034
26007,12378.468368588,10679.2419594945
26009,9966.94942883305,8598.7588592671
26011,6537.53110852613,5640.10622694161
26013,3690.69499626532,3184.06314014024
26015,25829.6826265655,22283.9710287606
26017,45091.1719231287,38901.3826966046
26019,7572.27311777628,6532.80635375837
26021,66647.1454831085,57498.308460349
26023,18771.3256152198,16194.5341035965
26025,58018.1053800922,50053.8004328342
26027,22146.7611512378,19106.614316952
26029,11310.4729642158,9757.8532225922
26031,10993.054192597,9484.00739904866
26033,16273.8660828769,14039.9077123689
26035,13122.9989295008,11321.5687619286
26037,33519.8541452288,28918.4915455494
26039,5945.8797927195,5129.67251503052
26041,15631.6868809758,13485.8822163019
26043,11012.0561326667,9500.4008905261
26045,47152.0186961428,40679.3313632029
26047,14197.4722679876,12248.5461891072
26049,176599.712385068,152357.383997775
26051,10863.0636480292,9371.86101416893
26053,6624.76728793704,5715.36725599711
26055,39712.7591588544,34261.2794497866
26057,17686.9194444238,15258.9873513274
26059,19767.6318820562,17054.0746681066
26061,15676.1686952299,13524.2578895332
26063,13597.6155689691,11731.0334695127
26065,125155.414544544,107974.986457431
26067,27719.9438012265,23914.7508514137
26069,10919.2057436897,9420.29632989772
26071,4822.60601723552,4160.59362110298
26073,30775.8012542541,26551.1223444669
26075,68353.8651911871,58970.7420585042
26077,112847.339726669,97356.4749322731
26079,7455.23844143788,6431.83734943143
26081,278057.980213596,239888.196265436
26083,923.753404752107,796.94723341446
26085,5118.86353741315,4416.18305641029
26087,38077.7285883114,32850.6940240236
26089,9288.06193361551,8013.06411830051
26091,42536.7065705767,36697.5758309447
26093,81426.3362345935,70248.7190362769
26095,2735.84750776279,2360.29019339907
26097,4631.29102971557,3995.54096827334
26099,375087.068556787,323597.834701447
26101,10547.8041877819,9099.87808738419
26103,28732.6608344868,24788.4494312907
26105,12441.9521229117,10734.0111242032
26107,18630.9703760686,16073.4458142745
26109,10022.6596622192,8646.82159564413
26111,36026.8146476065,31081.3146825157
26113,6485.70763560877,5595.39670473042
26115,64416.1449740157,55573.5635291573
26117,27187.0257547262,23454.987931342
26119,3974.42851048791,3428.84777424651
26121,74810.2061921427,64540.803367315
26123,20647.7671971029,17813.3913869933
26125,540271.365444981,466106.828694153
26127,11362.7282994075,9802.93532415515
26129,9004.32841939291,7768.27948419425
26131,2564.83004713547,2212.74877010214
26133,10006.2488957954,8632.66358027726
26135,3566.75052353794,3077.13286618515
26137,10540.8943913929,9093.91681775603
26139,122524.509569439,105705.233046509
26141,5499.76606335582,4744.79804466253
26143,10269.253020851,8859.56440549904
26145,83136.5108408667,71724.1332692462
26147,68825.4587947352,59377.5987106261
26149,26252.9076553907,22649.0987934853
26151,17881.257467864,15426.6480596193
26153,3440.64673943901,2968.33969547125
26155,29600.7040058527,25537.3339283282
26157,23007.8945262147,19849.5375443613
26159,32504.9778005969,28042.9300689136
26161,158119.893805008,136414.340956617
26163,760341.902499961,655967.677660729
26165,14286.4358964958,12325.2975355698
37001,65299.604372783,55613.2970225752
37003,15128.056058188,12884.0148882869
37005,4448.42172998021,3788.55892508562
37007,10252.269698228,8731.48505813532
37009,10836.8914751785,9229.38615324457
37011,7105.90455300987,6051.84034905608
37013,19298.2222664559,16435.5937102647
37015,7912.96778655606,6739.18673888982
37017,13704.186294814,11671.3568204075
37019,51456.4940180804,43823.6236353159
37021,103869.160377975,88461.5844624236
37023,36442.5105017364,31036.760180221
37025,82148.1188031394,69962.5637050407
37027,33311.6266300542,28370.3003085036
37029,4235.75791982821,3607.4408960633
37031,28032.5123542887,23874.2707681373
37033,9270.43103449946,7895.28879387519
37035,63737.2179514556,54282.6693572483
37037,28372.2855682097,24163.6432512879
37039,11329.4404147834,9648.87216299166
37041,5785.51488116576,4927.31250985812
37043,4379.1634010035,3729.57412636187
37045,39501.6916328309,33642.1534367892
37047,22933.4697338626,19531.6017044528
37049,41812.4754090419,35610.1638977367
37051,135732.88053048,115598.755508197
37053,10445.7856174277,8896.29552515755
37055,14596.8039347432,12431.5667851353
37057,66923.9158882543,56996.6640373491
37059,17078.6965237201,14545.3043958709
37061,24148.7497064362,20566.6114373523
37063,125408.908091665,106806.203834912
37065,21707.5973109749,18487.5707670425
37067,151252.042446419,128815.861024571
37069,26349.1275582196,22440.5931897461
37071,88252.221997598,75161.206289028
37073,4713.23298783231,4014.08903785287
37075,3475.54590882509,2959.99598771915
37077,23907.9751627584,20361.5525194362
37079,8587.21798924103,7313.42110293568
37081,213586.575535129,181903.914722961
37083,21109.5312701643,17978.2196815928
37085,53236.8404747169,45339.8799319203
37087,24609.1138931637,20958.6868641631
37089,46273.9340009472,39409.8258437586
37091,9862.79344821786,8399.78230766533
37093,21584.5619265575,18382.7860069568
37095,2213.8221156436,1885.43174273425
37097,70262.9821488018,59840.425274642
37099,17364.2852802653,14788.5299482553
37101,77749.8075111835,66216.6820166787
37103,3906.16975428613,3326.74264801913
37105,24299.8958243795,20695.3370863318
37107,23319.6867683915,19860.5286996887
37109,33092.8517908748,28183.9777384174
37111,18278.4952227578,15567.1292914087
37113,13958.405102352,11887.8657286641
37115,8704.95714850143,7413.69526076604
37117,9419.94754470211,8022.62656523763
37119,430583.512669458,366712.31032896
37121,6109.39941961564,5203.15318624269
37123,11122.4802317236,9472.61170562895
37125,38868.1816236617,33102.6160131691
37127,38276.6340138136,32598.8164381875
37129,91587.6216407291,78001.8448016826
37131,8199.77874890664,6983.45319948697
37133,78349.0957577996,66727.0740103412
37135,58176.9963404317,49547.2309279445
37137,5200.48570228019,4429.06444534462
37139,16048.3770297079,13667.8187725041
37141,23943.419131117,20391.7388576066
37143,5460.00073497525,4650.08395585653
37145,15998.6739936187,13625.4885051847
37147,72179.8082537159,61472.9163216727
37149,8316.70310429673,7083.03341850882
37151,58283.7356474429,49638.1369118599
37153,18337.9759052907,15617.7868244302
37155,54340.4923170574,46279.8200480534
37157,37199.0558953231,31681.0823639269
37159,56795.9037802492,48371.0046475122
37161,27005.0446738225,22999.2139306004
37163,25757.9873503067,21937.1405841687
37165,14384.9549284615,12251.1426949215
37167,24780.6301078648,21104.7609833554
37169,18707.8968624133,15932.8350434959
37171,29336.1985467914,24984.5728617607
37173,5781.03345987903,4923.49584641129
37175,13604.3728207005,11586.3493163645
37177,1639.38538707211,1396.20488273143
37179,92186.50248541,78511.8898259409
37181,18123.2750854629,15434.9339483866
37183,427093.707692902,363740.170412092
37185,8100.78007866347,6899.13963425244
37187,4917.34135734601,4187.92070938579
37189,22056.7407694046,18784.923546491
37191,50627.4310800358,43117.5408976522
37193,27940.032115008,23795.5087133709
37195,33124.6291418171,28211.0413519495
37197,15339.9050644697,13064.4389785007
37199,7174.34807811626,6110.13120897131
13001,7204.66936309046,8259.49030639773
13003,3223.10040315377,3694.98795777854
13005,4408.10978233367,5053.4921426435
13007,1244.43578156701,1426.63108559062
13009,17694.602273937,20285.2328943594
13011,7164.40015620972,8213.32536709021
13013,30104.1643671568,34511.6536570775
13015,40401.3524334188,46316.4320209751
13017,6744.50570776392,7731.95502906812
13019,7426.73644569494,8514.06977753046
13021,59876.7919631013,68643.230920633
13023,5029.35026518318,5765.68717720319
13025,7199.58684183367,8253.66366357251
13027,6147.89590485118,7047.99680204603
13029,14011.7291786303,16063.1578625455
13031,29182.2732038093,33454.7902892413
13033,8836.15868652092,10129.8426532936
13035,9279.90188855628,10638.5533922648
13037,2486.13482091883,2850.12474812151
13039,20484.124517569,23483.1633988172
13043,4241.55947038031,4862.55753929395
13045,45381.8323019021,52026.0937863973
13047,25907.1746985668,29700.1912933278
13049,5020.74907536399,5755.82670472974
13051,112837.836348402,129358.193769317
13053,3928.00700515356,4503.09849730725
13055,9709.96137951567,11131.5770159374
13057,94532.9405604763,108373.315532637
13059,48833.2551984379,55982.8324680165
13061,1174.84433666631,1346.85089921452
13063,109208.916171052,125197.97079211
13065,2635.87371640742,3021.7866098184
13067,292510.045297281,335335.844283701
13069,16775.4478528047,19231.5069495829
13071,17761.0660134489,20361.4274543815
13073,57616.2428933493,66051.7194732925
13075,6709.70998531357,7692.06493588006
13077,54929.1530012004,62971.2182319276
13079,4796.33621371792,5498.55801383153
13081,8955.01149129515,10266.096454745
13083,6342.9865284773,7271.65024587566
13085,9253.31639275152,10608.075568256
13087,10430.5065084594,11957.615687236
13089,291972.079970408,334719.116550816
13091,8153.1460222427,9346.8314982428
13093,5416.01284387303,6208.96023521423
13095,35338.7702984797,40512.6475637608
13097,55385.4070247909,63494.2714763147
13099,4029.26646711582,4619.18315051742
13101,1546.65031475938,1773.09223204414
13103,22949.1473271135,26309.0851690493
13105,7481.47128999886,8576.81823872514
13107,8759.92086766903,10042.4430109153
13109,4162.97587248683,4772.46867715015
13111,9786.59016154115,11219.4248616099
13113,43482.1422413824,49848.2739796474
13115,37805.3569607185,43340.3621471699
13117,86199.9514783779,98820.3105190405
13119,8724.73418204508,10002.104714433
13121,399902.937526964,458451.91077403
13123,11694.0994855328,13406.2087342448
13125,1164.28833097913,1334.74941026983
13127,32879.6119365392,37693.4488429424
13129,22258.7063625369,25517.5581514077
13131,9722.86316424445,11146.3677246476
13133,6595.15777544894,7560.74137066547
13135,353806.815506895,405606.949569042
13137,17243.0398084297,19767.5580895032
13139,76690.9451700923,87919.1099963464
13141,3375.18507768396,3869.33903924092
13143,11271.4682948718,12921.7009731629
13145,13149.2644176699,15074.4213954349
13147,9958.22299475131,11416.1861077847
13149,4526.9625871079,5189.74594409482
13151,86362.2011954217,99006.3148861533
13153,59278.6183074941,67957.4798804339
13155,3636.73944082198,4169.18704309267
13157,25436.4550375531,29160.5545270535
13159,5382.39001094348,6170.41475190892
13161,5850.7638929156,6707.36229841773
13163,6159.62480005916,7061.44290087347
13165,3445.16748575826,3949.56742891126
13167,3776.70425697058,4329.64382243337
13169,11171.3817224304,12806.9609298355
13171,7226.56330081203,8284.5896908756
13173,4077.74590064215,4674.76035900414
13175,18484.3478846079,21190.6035487399
13177,11409.869258326,13080.3649393266
13179,24033.6791706783,27552.4011072926
13181,3071.01572862359,3520.63687631616
13183,7182.77542536889,8234.39092191985
13185,44710.5485328318,51256.5287301739
13187,12282.1080986264,14080.3064887934
13189,8388.50585274956,9616.64988137995
13191,5495.76933128731,6300.39370724077
13193,5269.40165377324,6040.88399987131
13195,11281.6333373854,12933.3542588134
13197,3310.67615404005,3795.38549569004
13199,8239.15792043458,9445.4362229773
13201,2296.5176817231,2632.74615041134
13205,8779.0780631754,10064.4049723335
13207,10518.8641856929,12058.909631736
13209,3512.80411479096,4027.10659881613
13211,7079.17018436504,8115.6170489442
13213,15383.2279916171,17635.4550187666
13215,76714.4029605083,87946.0021940013
13217,41637.1870251666,47733.2026340922
13219,14437.8790378537,16551.6994532755
13221,5751.85020999495,6593.96686497305
13223,60695.4688486185,69581.7686187878
13225,10511.0449222209,12049.945565851
13227,11983.80319717,13738.3273752824
13229,7468.96046844368,8562.47573330921
13231,6997.06791790916,8021.49435715217
13233,16246.4746789247,18625.0878924657
13235,4413.19230359047,5059.31878546872
13237,8411.57267999193,9643.09387574057
13239,907.034562750698,1039.8316426548
13241,6437.20865331476,7379.66723978938
13243,2797.34150710399,3206.89457034273
13245,78954.6219452331,90514.207070041
13247,34790.6399290933,39884.2665452255
13249,2022.4524970299,2318.55564114366
13251,5474.65731991294,6276.19072935139
13253,3294.64666392247,3777.00916062588
13255,25235.1090031494,28929.7298305159
13257,10023.1228815688,11490.5878546298
13259,2393.47654877577,2743.90056738479
13261,11886.4533669437,13626.7247550147
13263,2488.87156313403,2853.26217118124
13265,629.841672668696,722.055507033142
13267,9907.78874535698,11358.3678828267
13269,3201.59742860581,3670.33677659491
13271,6240.55417699424,7154.22098278275
13273,3464.32468126463,3971.52939032941
13275,17573.7946532948,20146.7380764368
13277,15855.1205421516,18176.4363949237
13279,10603.3122311904,12155.7215432935
13281,4464.40847933199,5118.03341701518
13283,2623.36289485224,3007.44410440247
13285,27343.5733983712,31346.8901963941
13287,3105.81145107394,3560.52696950421
13289,3225.05521902177,3697.22897424978
13291,8851.4062502913,10147.3225817693
13293,10260.8284911173,11763.0954575325
13295,26763.3840487496,30681.7565077304
13297,35103.0195047992,40242.3809773294
13299,13937.0552124728,15977.5510333442
13301,2089.698162889,2395.64660775428
13303,7954.92769322778,9119.59242805918
13305,11718.7301654696,13434.4455417824
13307,1022.75966213613,1172.49981775214
13309,3133.5698363995,3592.3494033958
13311,11270.6863685246,12920.8045665744
13313,40818.901102823,46795.1131392317
13315,3456.50541779264,3962.56532444445
13317,3834.9577698369,4396.42611327628
13319,3526.48782586694,4042.7937141148
13321,8094.11058302918,9279.15280081138
39001,9746.74665656525,13986.2278240759
39003,36317.8214595856,52114.7561238529
39005,18759.5167065621,26919.2258476119
39007,34410.3235164407,49377.5657826215
39009,23257.3141351609,33373.4019701185
39011,16041.6300745987,23019.1571401683
39013,24047.3730039312,34507.1077821611
39015,15295.7359873124,21948.826187184
39017,132618.426457298,190302.630350287
39019,9681.55102675545,13892.6744607042
39021,13579.268249793,19485.7572601332
39023,47222.3163164829,67762.3106103852
39025,71212.2050016571,102186.930480756
39027,14681.9857303394,21068.1168363027
39029,36389.3263438931,52217.3630385187
39031,12834.7762190617,18417.4382074365
39033,14754.892671202,21172.735651256
39035,439595.204043995,630803.168561796
39037,18094.9418994686,25965.5851113063
39039,13368.6092523968,19183.4692419267
39041,69101.7593721689,99158.5175728997
39043,26288.2098930391,37722.6274167609
39045,53554.7047473639,76849.0582591698
39047,10049.2403583172,14420.2953111179
39049,446712.744145704,641016.580371617
39051,14828.8511544809,21278.863391425
39053,10580.6197926809,15182.8055201049
39055,32893.9993521547,47201.6956216206
39057,57936.4819960323,83136.7496328805
39059,13744.0098950113,19722.1555439221
39061,284383.337230352,408079.771027553
39063,26579.8376564894,38141.1026765743
39065,11005.4429288609,15792.4113072369
39067,5346.04164440368,7671.37579648311
39069,9562.72673371501,13722.1659113331
39071,15074.2110516145,21630.9459417488
39073,9952.14794188,14280.9712162041
39075,15368.9934423137,22053.9479772092
39077,20458.4587371433,29357.146021068
39079,11401.5239056624,16360.7731384738
39081,23464.8185053082,33671.163212678
39083,21349.4656778773,30635.7086538152
39085,80451.7576994332,115445.353375806
39087,21273.0535956271,30526.060088143
39089,60285.9782681565,86508.1915397666
39091,15818.0020540683,22698.2590443017
39093,107470.088543514,154215.677867316
39095,151730.209873316,217727.346145149
39097,15204.2517970954,21817.5496934204
39099,80712.5402186724,115819.566829293
39101,22947.1091223561,32928.2690314949
39103,61997.5388077332,88964.2188158109
39105,8120.01053856909,11651.9205154293
39107,14271.1831597099,20478.6300520463
39109,36647.3047500222,52587.5526914306
39111,4936.29061619047,7083.39793744241
39113,186409.728248327,267491.196782983
39115,5164.12480638601,7410.33173417163
39117,12240.6547538595,17564.8954605811
39119,30141.7623345926,43252.3353571317
39121,5061.7746778674,7263.46301317943
39123,14191.6164502109,20364.454710727
39125,6603.33586014431,9475.5473793565
39127,12617.8079671678,18106.0966379359
39129,20170.3361150806,28943.7005119736
39131,9846.99370025129,14130.0786946368
39133,56965.9083457993,81744.0116588141
39135,14426.1104090429,20700.9450338222
39137,11919.934316892,17104.6732698008
39139,42497.0352118274,60981.7036662212
39141,26936.3105356107,38652.6283246875
39143,20791.4471689676,29834.9723393646
39145,26791.8987104406,38445.4025950684
39147,19441.9677347324,27898.5183125838
39149,17092.821976747,24527.5793807697
39151,130898.453578391,187834.531672517
39153,189629.200612859,272111.022818303
39155,70703.9595004517,101457.616626514
39157,32443.5886838451,46555.3726542406
39159,19481.9263465514,27955.8574707794
39161,9876.43688790733,14172.3286006756
39163,4564.3951149636,6549.74138616595
39165,79405.1224810888,113943.469811139
39167,21240.4557807222,30479.2834064571
39169,40874.5052634964,58653.4320584373
39171,12946.9407434657,18578.3902304417
39173,45485.5187589154,65270.0691291647
39175,7736.19755662429,11101.1628117085
41001,15153.248092345,4934.84806998027
41003,85313.9917329836,27783.5870488063
41005,385804.865415428,125642.263881769
41007,36697.5975027062,11951.0396124662
41009,48298.5470002394,15729.0364411963
41011,60076.9216679729,19564.8140343799
41013,21163.8815320173,6892.28733635839
41015,21449.4696402006,6985.29273796531
41017,171415.4855583,55823.6341751334
41019,102580.212306805,33406.5514954597
41021,1761.91733188183,573.790799946989
41023,6799.08432970662,2214.20833194406
41025,6872.14175273026,2238.0004114249
41027,21888.7629760441,7128.35420289555
41029,203389.968102413,66236.5312985656
41031,21856.5038541895,7117.84860935856
41033,81125.9986780959,26419.7138172684
41035,62808.5102508958,20454.3906165271
41037,7429.08600357282,2419.37639396065
41039,349986.80338211,113977.656187208
41041,45345.8885528424,14767.4656445161
41043,116482.945028433,37934.1533218589
41045,28786.5222667177,9374.69729154101
41047,318209.670759931,103629.028577179
41049,10647.4078074194,3467.46384329839
41051,762085.699502137,248182.905765762
41053,77266.2896279638,25162.7504493716
41055,1620.54647434258,527.751581211339
41057,24778.8007751351,8069.53178859212
41059,72759.5005453366,23695.0572346445
41061,24726.6169015468,8052.53744610581
41063,6560.93610660359,2136.65233259743
41065,24461.9023427988,7966.32978149341
41067,554961.263646204,180730.197521267
41069,1251.46416841795,407.555231626321
41071,98741.3768061078,32156.3858645574
27001,9531.21025165252,4611.89236359714
27003,209649.115377945,101443.481857805
27005,20399.4761498806,9870.74944241262
27007,27834.957550973,13468.5758451426
27009,24010.7364007448,11618.1396619322
27011,3026.22278016795,1464.30656358467
27013,40144.9445377937,19425.0423883768
27015,15289.6245702528,7398.23180226145
27017,21510.8658434369,10408.5205654244
27019,60726.5264567329,29383.9078395137
27021,17563.2241719863,8498.36456234766
27023,7281.81075211944,3523.46937211217
27025,33056.129600723,15994.9584208595
27027,38148.4361062555,18458.9864787748
27029,5342.77756330731,2585.22416293807
27031,3229.50363865184,1562.66861983506
27033,6877.06404281669,3327.62349225649
27035,38556.2078283333,18656.2960797056
27037,252621.841857863,122236.810707237
27039,12426.752479938,6012.96617673513
27041,22478.2649289004,10876.6185652589
27043,8389.57043034565,4059.48402983379
27045,12654.2334406223,6123.03800158676
27047,18421.7227975478,8913.76860347654
27049,27966.8481079655,13532.3940840194
27051,3587.6651512187,1735.97319513337
27053,747402.611387217,361647.713666965
27055,11315.3627863817,5475.19505372333
27057,12524.1578912948,6060.09799535511
27059,23460.7890782393,11352.0351704691
27061,27326.7554047633,13222.6707045167
27063,6030.66546835548,2918.07433542823
27065,9626.80065534435,4658.14594957203
27067,25831.7940913297,12499.2997491753
27069,2613.61103765005,1264.65500893358
27071,7629.08221869609,3691.50455153992
27073,4081.34723610815,1974.8524745986
27075,6360.99686339181,3077.91267683511
27077,2287.5146604988,1106.86587703192
27079,16802.1309577817,8130.09233983876
27081,3450.32957123107,1669.52025832135
27083,15712.5213562059,7602.86000856807
27085,21628.2363391092,10465.3129431404
27087,3317.83401168353,1605.40927522957
27089,5668.26893790354,2742.72055062471
27091,12041.9708549506,5826.78085597547
27093,13953.7789287872,6751.85257547318
27095,15484.4353929665,7492.49543950141
27097,19915.4741058714,9636.55407038788
27099,23938.1360941434,11583.0103561285
27101,5024.54621937122,2431.2407058318
27103,20400.6861549907,9871.33493084268
27105,13236.2458985435,6404.65793644651
27107,3953.0866944457,1912.79070101204
27109,92729.9516117357,44869.4913262194
27111,34981.2477307699,16926.4705130879
27113,8594.66629649458,4158.72431872927
27115,17464.0037529644,8450.35451108259
27117,5595.06362874714,2707.29850060596
27119,19177.3709887572,9279.40612805016
27121,6636.87802847709,3211.40403888921
27123,327610.093543883,158521.577927674
27125,2412.14518683119,1167.17118532828
27127,9205.71887705628,4454.39597591051
27129,8840.9023363843,4277.87121424686
27131,39850.3082935031,19282.4759556568
27133,5682.18399666881,2749.45366757042
27135,9412.02474831523,4554.22175323605
27137,120980.545918002,58539.1824470883
27139,86702.3111561553,41952.8807118664
27141,56403.1781986201,27291.9576789028
27143,8961.2978448316,4336.12731303801
27145,95121.5267116965,46026.7092082367
27147,22169.7136258445,10727.3190155931
27149,5935.07506466365,2871.82074945334
27151,5712.43412441939,2764.09087832196
27153,14750.5672937375,7137.3967066689
27155,2014.65850818858,974.838236052969
27157,12968.2297666733,6274.97224918781
27159,8197.78462040698,3966.68411366899
27161,11363.7629907826,5498.6145909258
27163,152764.355145535,73918.4997837378
27165,6656.23811023746,3220.7718537702
27167,3825.43115533825,1851.02167164052
27169,30771.0349504442,14889.2635206877
27171,80056.358089353,38737.0855097517
27173,5982.26526395456,2894.65479822575
4001,30166.4648183598,33291.1918699356
4003,53116.4076877653,58618.3542030054
4005,59337.6784543709,65484.0416480863
4007,22548.8841126967,24884.560785255
4009,15977.6906373927,17632.7046556739
4011,4075.24719804211,4497.3727350666
4012,8726.0918951751,9629.96497289798
4013,1798696.96517853,1985011.04269881
4015,86809.5693709661,95801.5480924506
4017,45839.452227526,50587.6312822223
4019,429672.545160199,474179.232744101
4021,176310.754359928,194573.516899372
4023,19609.1952700564,21640.3707256134
4025,94908.0824951059,104738.927924669
4027,87585.0623304607,96657.3687881726
29001,10829.0409497665,9441.52742245265
29003,7443.14250987949,6489.46055724037
29005,2265.41614861816,1975.15078109541
29007,11097.5792018087,9675.65815317897
29009,15111.0678377624,13174.9027485072
29011,5072.62752459945,4422.67714191501
29013,7014.16766636157,6115.44980528138
29015,8122.20968716837,7081.51957759144
29017,5235.63796513626,4564.80122765943
29019,75634.6995348627,65943.7057316486
29021,38192.4882680878,33298.9252684125
29023,18346.8250824181,15996.0658505339
29025,3879.21950993258,3382.17922996511
29027,19333.4672225093,16856.2905800395
29029,19263.5443230159,16795.3268274702
29031,33650.9315997635,29339.2734374227
29033,3793.85351607252,3307.75109032527
29035,2663.93377824631,2322.6067696653
29037,44022.2563914964,38381.7313875351
29039,5952.45492865471,5189.77319418289
29041,3217.74030122795,2805.45465044436
29043,36112.8182267129,31485.7211429153
29045,2890.86147046729,2520.45845745161
29047,102346.105091037,89232.6072346308
