"fips","dem_amount","rep_amount"
8037,114026.34652903,48927.2056658769
8039,55287.068339914,23722.9539108463
8041,1490103.25464024,639383.709313308
8043,98951.6279065115,42458.8421617336
8045,124231.980678797,53306.3090590497
8047,12913.2091603159,5540.88822123587
8049,32544.6793093721,13964.4938768101
8051,36118.9265349089,15498.156354192
8053,1696.11268804405,727.779647831717
8055,14265.9624505364,6121.33686718946
8057,2879.25470946015,1235.45032900214
8059,1205648.6094144,517327.962082682
8061,2908.21273096334,1247.87583518463
8063,14679.6484720105,6298.84409836793
8065,16810.1314826025,7213.00633893703
8067,116289.209066494,49898.1702204232
8069,738220.63689053,316760.76650182
8071,30004.6471375208,12874.5994773743
8073,11792.1200421209,5059.84362474222
8075,46351.4502760722,19888.7977173914
8077,318972.606857651,136866.950600157
8079,1590.62275256814,682.515303881208
8081,27474.9571162063,11789.1427587179
8083,54157.7055012896,23238.3591697291
8085,88441.9345309605,37949.2709536446
8087,60125.1263610543,25798.9009794785
8089,37806.7655025234,16222.3858574002
8091,10242.8658917002,4395.07904397886
8093,38979.5653734027,16725.6188577911
8095,8821.85440793645,3785.34170488082
8097,36749.7977176569,15768.8548817392
8099,25176.9312669173,10803.0900895215
8101,348373.272403819,149482.389520011
8103,13080.7519990129,5612.77864986315
8105,23305.0020197468,9999.86986843898
8107,53030.4110927725,22754.6519647678
8109,14114.9670526983,6056.54672780932
8111,1505.81711816594,646.126321489622
8113,16917.6898481857,7259.15821904344
8115,4649.83088136955,1995.18127844598
8117,64144.0860596758,27523.3837303773
8119,52513.3035659298,22532.7679257947
8121,10151.8549669759,4356.0274531196
8123,671189.022400965,287998.382297817
8125,20723.601245748,8892.22474588534
37001,139339.388760682,105357.143952934
37003,30823.1955846551,23306.0004294945
37005,9154.81049754123,6922.12515089955
37007,20095.0433171315,15194.2418459989
37009,22361.3459607268,16907.8360851145
37011,14432.163769896,10912.4316489488
37013,38629.8971465792,29208.7949484936
37015,15574.7682945958,11776.3765137913
37017,26898.0613361358,20338.1322786868
37019,117400.559868801,88768.7810048912
37021,214703.61036754,162341.455534579
37023,74380.2664873861,56240.3245289706
37025,177928.185025078,134534.861748016
37027,67551.765921428,51077.1662611675
37029,8932.86573375061,6754.30852247691
37031,57108.0317586138,43180.4615792803
37033,18580.8868174932,14049.3595143156
37035,131153.737065027,99167.8180794804
37037,61215.6539240276,46286.3122912354
37039,23519.5688206563,17783.5902682534
37041,11461.3920056763,8666.17500035848
37043,9232.08015604612,6980.55019931335
37045,80514.1621444438,60878.2789041176
37047,45628.5553647768,34500.6126314207
37049,83960.0601067041,63483.7874461461
37051,275794.31760973,208533.293279443
37053,22821.6758411814,17255.9002033244
37055,30422.0509745446,23002.6874121973
37057,137777.555237711,104176.212123294
37059,35220.1679606404,26630.6343014674
37061,48286.1384067585,36510.0613710146
37063,264268.808227847,199818.637919762
37065,42310.8921549288,31992.0648080364
37067,314253.235086426,237612.807269744
37069,57282.2994990716,43312.2287097454
37071,184566.799515348,139554.443567058
37073,9504.16799610054,7186.28095489814
37075,6938.65093020971,5246.44503894613
37077,49685.2124362831,37567.9276731455
37079,17319.0897344614,13095.2909045796
37081,441566.505720231,333876.776134445
37083,41109.1023598848,31083.3688422812
37085,111774.671115531,84514.9402459115
37087,51225.6735005187,38732.6993830122
37089,96518.8456666785,72979.7224425942
37091,19462.91174915,14716.2752265286
37093,45403.3225304115,34330.3098307251
37095,4058.30110679367,3068.55812786128
37097,149447.739724879,113000.259062983
37099,36117.8112275269,27309.3593319767
37101,172080.351508017,130113.204360614
37103,7742.58418571796,5854.31415967701
37105,50783.4280082248,38398.3092123034
37107,45991.0651456348,34774.713124511
37109,70784.761313978,53521.6951485239
37111,37612.239303717,28439.3246300224
